topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,<$throughput
4,1,4,1000000,1,0,1,1000,1024,10000,5,0,486.4166667
4,1,4,10,10,1,1000,1000,512,10000,2,29,885.75
2,10,2,10,1,1,1000,10,512,100,2,0,4434
4,10,2,1000000,10,0,1000,1000,512,10000,2,29,873.3333333
4,10,4,1000000,1,1,1000,10,1024,100,5,29,2383.083333
4,10,4,10,1,1,1,10,512,100,5,0,539.1666667
2,10,2,1000000,10,1,1000,10,512,100,2,29,946.75
4,1,4,1000000,1,1,1000,1000,512,10000,2,0,2533.833333
2,10,2,1000000,1,0,1000,1000,512,10000,5,0,4334.75
2,1,4,10,1,0,1,1000,512,10000,2,29,776.5
2,10,2,10,10,1,1,1000,1024,10000,2,0,2557.083333
2,1,4,10,1,0,1000,10,512,100,5,29,3691.666667
2,10,4,10,1,1,1,1000,512,10000,5,0,774.1666667
2,10,4,1000000,10,0,1,10,1024,100,2,0,2382.75
2,1,2,10,10,1,1,10,1024,100,2,29,2542.083333
4,1,4,1000000,1,1,1,1000,1024,10000,5,29,481.75
4,10,4,10,10,0,1000,10,1024,100,2,29,865.1666667
4,10,2,10,10,1,1,10,512,100,2,0,1272.583333
2,1,2,10,10,0,1000,1000,1024,10000,2,29,1064.416667
4,10,4,10,10,1,1,1000,512,10000,2,29,1272.25
4,10,2,10,1,1,1000,1000,1024,10000,2,29,2564.583333
4,1,2,1000000,10,0,1,10,1024,100,5,0,1130.333333
4,10,2,10,1,0,1000,1000,512,10000,5,0,2550.583333
2,10,4,1000000,1,1,1,10,1024,100,2,0,791.1666667
2,10,2,1000000,1,1,1000,1000,512,10000,2,29,4395.416667
2,10,4,1000000,10,1,1,1000,1024,10000,2,29,2407.083333
4,1,2,10,10,1,1,10,1024,100,2,29,1262.583333
2,10,4,10,1,1,1000,10,512,100,5,0,3632
2,10,2,10,1,0,1000,10,1024,100,2,29,4333.583333
4,1,2,10,10,1,1000,10,512,100,2,29,751.25
2,10,2,10,1,0,1,10,1024,100,5,0,802.9166667
4,10,4,10,1,0,1,1000,1024,10000,2,29,477.25
4,10,2,1000000,1,0,1,1000,512,10000,2,0,515.5
4,1,4,10,1,0,1,10,512,100,5,0,499.5
4,1,2,1000000,10,1,1000,10,512,100,2,0,792.3333333
4,10,2,1000000,1,0,1,10,1024,100,2,29,530.75
4,10,4,10,10,1,1,1000,512,10000,5,0,1049.916667
4,1,4,1000000,10,1,1000,1000,512,10000,2,29,945.0833333
4,10,2,1000000,1,1,1000,10,512,100,5,29,2306.666667
2,1,2,1000000,10,0,1000,10,512,100,5,29,984.3333333
2,1,4,10,1,1,1,10,512,100,5,29,761.25
4,1,2,10,10,0,1,1000,512,10000,5,0,1276.166667
4,10,4,1000000,1,0,1000,10,512,100,5,0,2578
2,1,4,1000000,1,0,1,10,1024,100,5,0,780.9166667
4,10,2,1000000,10,0,1,10,512,100,2,29,1239.583333
2,1,2,10,1,1,1,1000,512,10000,5,29,791.9166667
2,1,2,10,1,1,1,1000,1024,10000,2,0,783.6666667
2,10,2,1000000,10,0,1000,10,512,100,2,0,826.5
2,10,4,10,10,1,1000,10,1024,100,5,29,1756.5
2,1,4,10,10,1,1000,10,512,100,5,0,1927
2,1,4,10,10,1,1000,1000,1024,10000,5,29,1734.666667
2,10,2,10,10,1,1,10,512,100,5,29,2473.666667
4,1,4,1000000,10,1,1000,10,512,100,5,0,784.3333333
4,1,2,1000000,10,0,1000,10,512,100,2,29,691.4166667
4,10,4,1000000,1,0,1,1000,1024,10000,5,0,486.4166667
2,1,4,10,1,1,1,10,512,100,2,29,770.4166667
2,10,2,10,10,0,1000,10,512,100,5,29,1102.916667
2,10,4,10,1,1,1,10,512,100,2,0,784.4166667
2,1,4,10,10,1,1,1000,512,10000,5,0,2433.083333
2,10,2,10,10,1,1000,10,512,100,2,0,713.75
2,1,2,1000000,10,0,1000,1000,1024,10000,5,0,731.5
2,1,2,1000000,1,1,1000,10,1024,100,2,0,4387.583333
4,1,2,10,10,1,1000,1000,512,10000,5,0,742.1666667
2,10,4,1000000,1,1,1000,1000,1024,10000,5,29,3868.416667
2,10,2,10,10,0,1000,10,1024,100,5,29,902.3333333
4,10,4,1000000,10,1,1000,1000,1024,10000,2,29,924
2,1,2,10,1,1,1000,1000,512,10000,2,0,4659.583333
4,1,4,10,1,1,1,1000,1024,10000,5,29,526.0833333
2,1,4,1000000,10,0,1,1000,512,10000,2,0,2350
4,10,2,1000000,10,0,1,1000,1024,10000,5,0,1114.833333
4,10,4,1000000,1,0,1000,10,1024,100,5,0,2492.25
4,10,4,1000000,10,1,1000,1000,1024,10000,2,0,970.0833333
4,10,2,1000000,1,0,1000,10,512,100,2,0,2399.333333
2,10,2,10,1,0,1,10,512,100,2,29,772.4166667
4,1,4,1000000,1,0,1000,10,512,100,2,0,2328.583333
4,1,2,1000000,10,0,1000,10,512,100,2,0,716.4166667
4,10,4,10,1,1,1000,1000,512,10000,5,0,2258.916667
4,10,2,1000000,1,1,1,10,512,100,2,0,519.3333333
2,10,4,10,10,0,1,10,512,100,5,29,2253.416667
2,1,4,1000000,10,0,1000,10,512,100,5,29,1917.25
4,1,2,10,1,1,1000,1000,1024,10000,5,29,2859
4,1,4,10,1,1,1000,1000,1024,10000,5,0,2417.916667
4,1,2,1000000,1,0,1,1000,1024,10000,2,0,471.5
4,1,2,10,1,1,1,1000,1024,10000,5,29,529.3333333
2,10,2,10,10,0,1000,1000,1024,10000,2,29,940.8333333
4,10,4,1000000,1,0,1,10,512,100,5,0,509.4166667
2,10,2,10,1,1,1,10,512,100,2,0,792.25
4,10,2,1000000,10,0,1000,10,1024,100,5,29,756.5833333
4,10,2,10,1,1,1,1000,1024,10000,5,29,569.4166667
2,1,2,10,1,0,1000,1000,512,10000,5,29,4380.666667
2,10,2,10,1,1,1000,1000,1024,10000,5,29,4281.666667
4,10,2,1000000,1,1,1000,1000,512,10000,5,0,2300.75
2,1,4,10,1,1,1,10,1024,100,2,0,792.5
4,10,4,1000000,1,1,1,10,1024,100,2,29,554.0833333
4,1,2,1000000,1,1,1,10,512,100,5,29,565.75
4,1,2,1000000,10,0,1000,10,1024,100,5,0,689.5
2,10,4,10,10,1,1000,1000,512,10000,2,0,1701.5
4,10,2,1000000,1,0,1000,10,1024,100,5,0,2565.916667
2,10,4,1000000,1,0,1,1000,512,10000,2,29,779.0833333
2,10,4,10,10,1,1,10,512,100,5,29,2352.666667
2,10,4,10,10,0,1000,1000,1024,10000,2,29,1359.25
4,1,4,10,1,0,1,1000,512,10000,2,0,476.8333333
4,10,4,1000000,1,0,1000,1000,1024,10000,2,29,2252.75
2,1,4,1000000,1,1,1,1000,512,10000,5,0,751.0833333
4,1,4,10,10,0,1,10,512,100,5,0,1119.75
2,1,4,1000000,1,0,1000,10,1024,100,2,0,3587.333333
4,10,2,10,1,1,1,1000,512,10000,2,0,519.9166667
2,10,4,1000000,1,0,1000,1000,1024,10000,5,29,3780.25
2,10,2,10,1,1,1000,1000,512,10000,5,29,4254.333333
2,10,4,10,1,0,1000,1000,1024,10000,2,0,3705.833333
4,10,2,10,10,1,1000,10,1024,100,2,29,573.1666667
2,1,4,10,1,0,1000,10,1024,100,5,29,3450.416667
2,1,2,10,1,0,1,10,1024,100,5,0,798.1666667
2,1,2,1000000,10,1,1,1000,512,10000,5,29,2405.166667
4,1,4,1000000,10,0,1,10,512,100,5,29,1093.416667
2,10,2,1000000,10,0,1000,10,1024,100,2,0,658.25
2,10,4,1000000,10,1,1,10,1024,100,2,29,2385.166667
2,10,4,10,1,0,1,1000,512,10000,2,29,772.9166667
4,10,2,10,10,0,1000,10,1024,100,5,0,968.5833333
2,10,2,10,10,0,1000,10,512,100,5,0,945.25
2,10,2,1000000,1,1,1000,10,1024,100,2,29,4265.583333
2,10,2,1000000,1,0,1,10,512,100,2,0,812.75
2,10,2,10,10,1,1,10,1024,100,5,29,2399.75
4,1,2,1000000,10,1,1,10,1024,100,2,29,1206.166667
2,1,4,10,1,0,1000,10,1024,100,2,29,3464.5
4,1,2,1000000,1,0,1,1000,1024,10000,5,0,527.9166667
2,10,2,1000000,10,1,1000,1000,512,10000,5,29,914
2,10,2,1000000,10,0,1000,1000,512,10000,5,29,922.4166667
4,10,2,10,1,1,1000,1000,1024,10000,5,0,2930.833333
2,1,4,1000000,1,1,1000,1000,1024,10000,5,0,3694.916667
2,10,2,1000000,10,1,1,10,512,100,5,0,2574.916667
2,10,4,1000000,10,0,1,10,512,100,5,0,2352.833333
4,10,4,10,1,0,1000,1000,1024,10000,2,29,2814.416667
2,10,2,1000000,10,1,1000,1000,512,10000,5,0,783.5
4,1,2,1000000,10,1,1000,1000,512,10000,5,29,704.4166667
2,10,4,10,10,1,1000,1000,512,10000,5,0,1566.166667
2,1,2,10,1,0,1000,1000,1024,10000,5,29,4342.416667
2,10,4,10,1,0,1,1000,1024,10000,5,29,778.8333333
4,1,2,1000000,1,1,1,10,512,100,2,29,535.5833333
4,10,4,1000000,1,1,1000,1000,1024,10000,2,0,2329.666667
4,1,4,1000000,1,0,1,10,1024,100,5,29,523.5
2,10,2,10,1,1,1000,10,1024,100,5,29,4625.916667
2,1,4,1000000,1,1,1000,1000,512,10000,2,29,3647.833333
4,1,4,10,1,0,1000,1000,512,10000,5,0,2474.083333
4,1,4,10,10,1,1,1000,512,10000,2,29,1188.666667
4,1,4,10,1,0,1000,10,512,100,2,0,2327.5
2,1,4,10,10,1,1,1000,512,10000,2,29,2350.25
2,1,2,1000000,10,0,1,10,512,100,2,0,2301.416667
4,1,4,10,1,0,1,1000,512,10000,5,0,526.25
4,10,4,1000000,1,0,1000,1000,1024,10000,5,0,2500.416667
2,1,4,10,10,1,1000,1000,512,10000,2,0,1434.666667
4,10,4,10,10,0,1,1000,512,10000,2,29,1063.75
4,10,2,1000000,10,0,1,10,512,100,5,29,1136.416667
2,10,4,10,1,0,1000,10,1024,100,2,29,4013.083333
2,1,2,1000000,1,0,1,10,1024,100,5,0,789.9166667
4,10,2,10,10,1,1,10,512,100,5,29,1221.833333
2,1,4,1000000,10,0,1,1000,1024,10000,5,29,2355.416667
4,10,2,10,10,0,1000,10,512,100,2,0,962.25
4,10,4,1000000,1,1,1,1000,512,10000,2,29,519.8333333
2,1,4,1000000,1,1,1,1000,512,10000,2,29,787.5833333
2,10,4,1000000,10,1,1,10,512,100,5,29,2378
2,1,4,1000000,1,0,1,1000,512,10000,5,29,766.5
2,10,4,10,10,1,1,1000,512,10000,5,0,2273.25
2,1,2,10,10,0,1,1000,512,10000,2,0,2492.833333
2,10,2,1000000,10,1,1,10,512,100,5,29,2576.416667
2,1,4,1000000,1,1,1,10,1024,100,5,29,789.25
2,10,2,10,1,0,1,1000,512,10000,5,0,777.5
4,1,4,1000000,1,1,1000,10,1024,100,5,0,2234.833333
2,1,4,1000000,1,0,1000,10,512,100,5,0,3464.583333
4,1,4,10,1,0,1,1000,1024,10000,5,29,477.75
2,10,2,10,1,1,1,1000,1024,10000,2,0,756.3333333
4,10,4,1000000,1,1,1,1000,1024,10000,5,0,521.9166667
4,10,2,10,10,0,1,10,512,100,5,0,1228.166667
2,1,2,1000000,1,1,1,1000,512,10000,5,0,789.6666667
2,1,4,10,1,1,1000,10,512,100,5,0,3767.333333
4,10,2,10,10,1,1000,1000,1024,10000,5,29,718.8333333
4,10,4,10,1,0,1000,10,1024,100,5,29,2458.75
4,10,4,1000000,10,1,1,10,512,100,5,0,1042
4,10,4,10,10,0,1,1000,512,10000,5,29,1136.583333
4,1,4,1000000,10,0,1,10,1024,100,5,29,1064.333333
4,1,2,10,1,1,1000,10,512,100,5,0,2431.166667
2,10,4,10,10,0,1000,10,1024,100,2,29,1646.25
2,10,2,1000000,1,1,1,10,1024,100,2,0,798.8333333
4,10,4,1000000,1,0,1000,10,1024,100,2,0,2150.25
4,10,2,10,1,1,1,10,1024,100,5,29,528.6666667
4,10,4,1000000,10,1,1000,1000,512,10000,5,29,859.5
4,1,4,1000000,1,1,1,10,512,100,5,0,486.6666667
2,1,4,10,1,0,1,1000,1024,10000,5,0,785.75
4,10,2,1000000,1,0,1000,1000,1024,10000,5,29,2476.833333
2,1,2,10,1,1,1,1000,1024,10000,5,0,779.5
4,1,2,1000000,10,1,1000,1000,1024,10000,2,0,630.0833333
2,1,2,1000000,1,0,1000,1000,1024,10000,2,0,4225.083333
4,10,2,1000000,10,1,1000,1000,1024,10000,5,29,696.6666667
4,10,2,1000000,1,1,1000,1000,1024,10000,2,0,2638.916667
2,1,4,10,1,0,1000,10,512,100,5,0,3405.666667
4,10,2,1000000,1,1,1,10,512,100,2,29,510.5
2,10,2,1000000,1,1,1,10,512,100,5,0,775.3333333
2,10,2,10,10,1,1000,1000,1024,10000,2,29,891.4166667
4,10,4,1000000,10,1,1,1000,1024,10000,2,0,1172.833333
2,10,2,10,1,0,1000,1000,512,10000,2,29,4430.916667
4,10,2,10,1,0,1000,10,1024,100,2,0,2728.333333
4,10,2,1000000,10,0,1,1000,1024,10000,2,0,1178.833333
4,1,2,1000000,1,1,1,10,1024,100,5,0,532.8333333
4,1,2,10,10,0,1000,1000,1024,10000,2,29,860.25
4,10,2,1000000,1,1,1000,1000,512,10000,2,29,2532
4,10,4,1000000,10,1,1000,1000,1024,10000,5,29,928.9166667
4,10,4,1000000,10,1,1000,10,1024,100,5,0,813.3333333
2,1,2,10,10,1,1000,1000,512,10000,2,29,801.3333333
4,1,4,10,10,1,1000,10,512,100,2,29,920.8333333
2,10,4,10,1,1,1000,1000,1024,10000,5,29,3784.25
2,10,2,10,1,0,1000,10,1024,100,2,0,4384.75
2,10,4,10,1,0,1000,10,512,100,2,29,3306.416667
4,1,2,1000000,10,0,1,10,512,100,2,29,1240.833333
2,10,2,1000000,10,0,1000,1000,512,10000,2,0,1076.333333
2,1,2,10,10,1,1,1000,512,10000,2,0,2515.583333
4,1,2,1000000,1,1,1000,1000,512,10000,2,29,2391.333333
2,10,2,10,10,1,1000,1000,512,10000,5,0,973.25
2,10,2,10,1,0,1000,10,512,100,2,29,4350
4,10,4,10,10,1,1,1000,1024,10000,2,0,1055.666667
2,1,2,10,10,0,1,10,1024,100,5,29,2427.916667
2,10,2,1000000,10,0,1,10,512,100,5,29,2476.583333
4,1,2,1000000,1,1,1,10,1024,100,2,0,581.6666667
4,1,4,1000000,10,1,1,1000,1024,10000,2,29,1289.666667
2,10,4,1000000,1,0,1,1000,1024,10000,2,0,764.75
4,1,4,10,10,0,1000,1000,1024,10000,2,0,835.6666667
2,1,2,1000000,1,1,1000,1000,512,10000,2,29,4760.916667
4,1,4,1000000,1,0,1000,1000,1024,10000,5,29,2629.833333
4,1,4,1000000,10,1,1000,10,512,100,2,29,616.8333333
4,10,2,10,1,1,1,1000,512,10000,5,29,512.5833333
4,10,4,1000000,1,0,1,10,1024,100,2,29,532.25
2,10,2,10,1,0,1,1000,512,10000,2,0,792.75
4,10,2,1000000,1,1,1,10,512,100,5,0,515.3333333
2,10,2,1000000,10,0,1,1000,1024,10000,2,0,2368.416667
2,1,2,10,1,0,1,1000,1024,10000,5,29,787.5833333
2,1,4,1000000,10,0,1,10,512,100,2,0,2305.333333
4,1,4,10,10,1,1000,10,512,100,5,0,641.6666667
2,10,4,10,10,0,1,1000,512,10000,2,0,2300.75
4,1,4,1000000,1,1,1000,1000,1024,10000,2,29,2509.75
2,10,2,1000000,1,1,1000,10,512,100,2,0,4263.333333
4,1,4,10,10,1,1000,10,1024,100,5,0,1058.333333
2,1,4,10,10,1,1,10,512,100,2,29,2282.75
4,1,2,1000000,1,0,1,1000,512,10000,5,29,562.5833333
2,1,4,1000000,1,0,1000,1000,512,10000,2,29,3672.166667
4,1,4,1000000,1,0,1,10,512,100,2,0,518.8333333
2,1,4,10,1,1,1000,1000,1024,10000,2,0,3599.083333
2,10,2,10,1,0,1,10,1024,100,2,29,759.9166667
4,10,4,1000000,1,1,1,1000,1024,10000,2,29,505.25
4,1,4,1000000,10,1,1000,10,512,100,5,29,619.75
4,1,2,1000000,1,1,1000,1000,1024,10000,5,29,2535.083333
4,1,2,10,1,0,1,1000,1024,10000,5,0,537.0833333
2,10,4,1000000,10,1,1000,10,1024,100,5,0,1630.083333
4,10,4,10,1,1,1000,1000,1024,10000,5,0,2551.5
2,1,4,10,10,1,1000,10,512,100,2,29,1532.166667
2,10,4,1000000,10,0,1,1000,1024,10000,2,29,2295.666667
4,10,4,1000000,10,0,1000,10,512,100,5,0,820.9166667
2,1,2,1000000,1,0,1,10,1024,100,2,29,771.0833333
4,1,2,10,1,0,1,10,512,100,5,29,515.3333333
4,1,4,10,1,0,1000,1000,1024,10000,5,29,2202.5
4,10,4,10,1,1,1000,1000,1024,10000,2,0,2085.166667
4,10,4,1000000,10,0,1,1000,1024,10000,2,29,1135.083333
4,10,2,10,1,1,1000,1000,1024,10000,5,29,2286.416667
2,1,2,10,10,0,1000,1000,512,10000,5,29,739.75
4,10,2,10,1,0,1,10,512,100,2,0,527.8333333
2,1,2,10,10,1,1,10,512,100,5,0,2454.583333
2,10,2,10,1,1,1,10,1024,100,2,29,764.4166667
4,1,2,10,10,0,1,10,512,100,2,0,1233.833333
4,10,4,1000000,1,0,1,1000,512,10000,5,29,486.9166667
4,1,2,1000000,1,1,1000,10,512,100,5,29,2567.75
2,10,4,10,10,0,1000,10,512,100,2,0,1884.333333
2,1,4,1000000,10,0,1,10,1024,100,5,29,2488
2,10,4,1000000,1,1,1,1000,512,10000,5,0,787
4,1,2,10,10,0,1000,1000,1024,10000,2,0,388.6666667
4,10,4,10,10,0,1,10,512,100,5,0,1178.166667
4,10,2,1000000,10,1,1000,10,1024,100,5,29,789.0833333
4,10,4,1000000,1,0,1000,10,512,100,2,0,2463
4,10,4,10,1,0,1000,10,512,100,5,0,2365.166667
4,1,4,10,10,0,1,10,1024,100,2,29,1114.333333
4,1,2,10,1,0,1,10,1024,100,5,0,538.25
2,10,4,1000000,1,1,1,10,1024,100,5,0,792
4,10,4,10,1,0,1000,1000,1024,10000,5,0,2254.583333
4,10,4,10,1,1,1,1000,1024,10000,2,0,504.9166667
4,1,4,1000000,1,1,1000,1000,512,10000,5,29,2359.166667
4,1,2,1000000,1,0,1000,10,512,100,5,0,2369.333333
2,10,2,10,10,1,1000,1000,512,10000,5,29,645.6666667
4,1,2,10,1,0,1000,1000,512,10000,5,0,2300.916667
2,10,4,1000000,1,1,1,1000,512,10000,2,0,775.5833333
2,10,4,1000000,10,1,1,10,512,100,2,29,2404.333333
4,10,4,10,1,1,1,10,512,100,2,29,545.5833333
4,10,2,1000000,1,1,1000,10,512,100,2,0,2530.25
4,10,4,10,1,1,1000,1000,512,10000,2,0,2285.75
4,10,4,10,1,0,1,1000,1024,10000,5,29,484.25
4,1,4,10,10,1,1000,10,1024,100,2,0,895.0833333
2,1,2,1000000,1,0,1,1000,1024,10000,2,29,790.0833333
4,1,4,10,10,1,1,1000,1024,10000,5,0,1150.75
4,1,2,10,10,0,1,10,512,100,5,0,1224.416667
4,10,4,10,1,0,1000,10,512,100,5,29,2435.583333
4,10,2,1000000,1,0,1000,1000,512,10000,2,29,2679.333333
4,10,4,10,1,0,1000,1000,512,10000,2,0,2556.083333
2,1,4,10,10,1,1000,10,512,100,2,0,2091.916667
2,10,2,10,1,0,1,1000,512,10000,2,29,774.1666667
2,10,2,10,10,0,1,10,512,100,5,29,2455.833333
4,10,2,10,1,1,1,10,512,100,2,29,554.4166667
2,10,2,10,1,0,1000,10,512,100,5,29,4479.75
4,10,4,1000000,10,1,1,10,512,100,2,0,1070.166667
4,1,4,1000000,10,0,1,10,512,100,2,29,1017.666667
4,10,4,10,10,0,1000,1000,512,10000,2,0,914.9166667
4,1,2,10,1,0,1,1000,1024,10000,5,29,522.4166667
2,10,4,10,1,1,1000,10,1024,100,2,29,3606.333333
2,10,4,1000000,10,0,1000,1000,1024,10000,2,0,1688.083333
2,1,4,1000000,1,0,1,10,1024,100,5,29,798.9166667
4,1,2,10,1,0,1000,1000,512,10000,2,29,2697.666667
2,1,2,1000000,10,0,1,1000,1024,10000,5,29,2486.583333
2,1,4,10,10,1,1,10,512,100,5,29,2267.416667
2,10,2,10,10,0,1000,1000,1024,10000,5,0,1138.416667
2,1,2,1000000,10,1,1,1000,1024,10000,5,29,2454.166667
2,1,4,1000000,1,1,1,1000,1024,10000,2,29,757
2,10,2,1000000,1,1,1000,10,1024,100,5,29,4421.416667
2,10,4,10,1,1,1,1000,1024,10000,5,0,784.6666667
4,10,4,1000000,10,0,1,10,512,100,5,0,1157.666667
2,10,4,1000000,1,1,1,10,512,100,5,0,790.25
2,10,4,10,10,0,1,1000,512,10000,5,29,2339.166667
2,1,4,10,1,1,1,1000,512,10000,5,29,783.5833333
4,1,4,1000000,10,1,1,1000,512,10000,2,29,1171.25
2,1,2,1000000,1,1,1,1000,512,10000,2,0,809.75
4,1,4,1000000,1,1,1,10,512,100,5,29,517.0833333
2,1,2,10,1,1,1000,1000,1024,10000,5,0,4199.166667
2,10,4,10,1,0,1,1000,1024,10000,2,0,755
2,10,4,1000000,10,0,1,1000,1024,10000,5,29,2463.166667
4,10,2,10,10,1,1000,1000,512,10000,5,0,727
2,1,2,10,10,1,1000,1000,512,10000,5,0,1122.666667
4,1,2,10,1,1,1,10,1024,100,2,0,529.25
2,10,4,10,1,0,1000,1000,512,10000,5,0,3663.333333
4,1,2,10,1,1,1000,10,512,100,5,29,2596.333333
2,1,2,10,1,0,1000,10,1024,100,2,0,4467.166667
2,1,4,10,10,1,1000,1000,512,10000,5,29,2096.25
2,1,2,1000000,10,0,1000,10,1024,100,2,0,839.0833333
4,10,2,1000000,10,1,1000,10,512,100,5,29,851.6666667
4,10,4,1000000,10,0,1000,10,1024,100,2,0,848.6666667
4,1,2,1000000,10,1,1000,10,512,100,5,29,640.5833333
4,10,2,1000000,1,0,1000,10,512,100,5,0,2136.166667
2,10,2,10,1,1,1,1000,1024,10000,2,29,799.9166667
4,10,4,1000000,1,1,1000,10,1024,100,2,0,2313.083333
2,10,4,10,10,1,1000,1000,512,10000,5,29,1877.25
2,10,4,1000000,10,1,1000,1000,512,10000,5,0,1553.166667
2,10,2,1000000,1,0,1000,10,512,100,5,29,4534.333333
4,1,2,1000000,1,0,1,10,1024,100,2,29,552.6666667
4,1,4,10,1,0,1000,1000,512,10000,2,0,2329.666667
4,10,2,1000000,1,0,1,1000,512,10000,5,29,548.8333333
2,10,2,10,1,1,1000,10,512,100,2,29,4493
4,1,4,10,1,0,1000,10,512,100,5,29,2221.75
2,10,2,1000000,1,1,1,1000,512,10000,2,0,806.8333333
2,1,4,1000000,1,0,1000,10,512,100,5,29,3628.75
4,10,4,10,1,1,1,10,1024,100,2,0,551
2,1,4,10,1,0,1000,1000,512,10000,2,0,3495
4,10,2,1000000,10,1,1,10,1024,100,5,0,1258.666667
2,10,4,10,1,1,1,10,1024,100,5,29,786.4166667
2,1,2,10,10,0,1000,10,512,100,2,29,821.3333333
2,10,4,10,10,0,1000,10,1024,100,5,0,1799.75
2,1,2,10,1,0,1000,1000,512,10000,2,0,4230
2,10,2,1000000,10,1,1000,10,1024,100,5,29,950.5833333
2,10,4,10,10,1,1000,10,512,100,2,29,1889
4,10,2,10,10,0,1000,10,512,100,2,29,857.6666667
2,1,2,10,1,0,1,1000,512,10000,5,0,781.6666667
2,1,4,10,1,1,1,1000,512,10000,2,29,758.0833333
2,10,4,1000000,10,0,1000,10,1024,100,5,0,1232.916667
4,1,4,10,1,0,1000,10,512,100,5,0,2043.333333
2,10,4,1000000,10,0,1,1000,1024,10000,2,0,2188
2,1,4,10,10,1,1000,10,1024,100,5,29,1969.083333
4,1,2,1000000,10,0,1000,1000,512,10000,5,29,637.1666667
2,1,2,1000000,10,1,1,10,512,100,5,0,2533.75
4,1,2,1000000,1,1,1,1000,512,10000,2,29,545.8333333
4,10,2,1000000,10,1,1000,1000,512,10000,5,0,777.4166667
2,10,4,1000000,10,0,1000,10,512,100,2,29,1783.166667
2,10,2,1000000,10,1,1000,1000,512,10000,2,29,1321.5
2,1,2,10,1,0,1,10,1024,100,2,29,751.0833333
2,10,2,1000000,10,1,1000,10,512,100,5,0,1105.25
2,10,4,1000000,1,1,1,1000,512,10000,5,29,762.6666667
4,1,2,1000000,10,0,1,1000,1024,10000,2,0,1176.25
4,1,2,10,10,0,1,1000,512,10000,2,29,1143.333333
2,10,2,10,10,1,1,1000,1024,10000,5,29,2499.416667
4,1,2,10,1,1,1,1000,1024,10000,5,0,488.9166667
2,10,2,10,10,1,1,1000,512,10000,2,29,2475.583333
2,1,4,1000000,10,0,1000,1000,1024,10000,5,0,1048
4,10,2,10,10,1,1000,1000,512,10000,5,29,712.3333333
2,10,4,1000000,1,1,1000,10,512,100,2,29,3813.916667
2,10,4,1000000,1,1,1,1000,1024,10000,2,29,787.6666667
2,1,4,10,1,1,1,1000,1024,10000,2,29,776.5833333
2,1,4,10,10,1,1,10,1024,100,2,29,2367.25
4,1,2,10,10,1,1,1000,1024,10000,5,0,1199.5
2,10,4,1000000,10,1,1000,10,1024,100,2,0,1202.166667
2,1,4,1000000,1,1,1000,1000,512,10000,5,29,3365.416667
4,1,2,1000000,10,1,1,1000,512,10000,5,0,1179.25
2,1,4,10,10,0,1,10,512,100,5,29,2430.666667
2,1,4,10,10,0,1,10,512,100,5,0,2328.25
2,1,2,10,10,1,1000,1000,1024,10000,2,29,818.3333333
4,1,2,10,1,0,1,1000,512,10000,5,29,503.1666667
2,10,2,1000000,1,1,1000,1000,1024,10000,2,0,4127
4,1,4,1000000,10,0,1000,10,1024,100,5,0,908.5833333
2,1,2,10,1,0,1,1000,512,10000,5,29,787.0833333
4,10,2,10,1,0,1,1000,512,10000,2,0,526.4166667
2,1,2,1000000,1,1,1000,1000,1024,10000,2,0,4607
4,1,2,10,1,0,1,10,512,100,2,0,519.3333333
4,10,4,1000000,10,1,1,10,1024,100,2,0,1194.25
4,10,4,1000000,1,1,1000,1000,512,10000,5,0,2327.083333
2,1,4,10,10,0,1,10,512,100,2,29,2412.5
4,1,4,10,10,0,1,10,1024,100,5,29,1108.833333
2,10,2,10,10,0,1,1000,512,10000,5,29,2539.083333
2,10,2,1000000,1,0,1000,1000,1024,10000,5,29,4249.5
4,1,4,10,1,1,1,10,512,100,2,29,531.5833333
4,1,2,1000000,1,0,1000,10,512,100,2,29,2515.75
2,1,2,1000000,10,1,1,10,1024,100,5,29,2574.666667
2,1,2,1000000,10,1,1000,1000,1024,10000,2,29,874.5833333
4,10,2,10,10,0,1,1000,1024,10000,2,29,1282.75
4,1,2,1000000,1,0,1000,1000,512,10000,5,29,2556.166667
2,10,4,1000000,10,0,1,10,1024,100,5,0,2331.333333
4,1,2,1000000,1,1,1000,1000,512,10000,2,0,2308.083333
4,1,4,10,10,1,1,1000,512,10000,2,0,1101.583333
4,10,4,1000000,1,1,1000,10,512,100,5,29,2545.166667
4,1,4,10,1,1,1000,10,1024,100,5,29,2460.5
4,10,2,1000000,10,0,1,1000,1024,10000,5,29,1203.833333
2,10,4,10,1,0,1,10,1024,100,2,29,801.0833333
4,1,2,10,10,0,1,1000,512,10000,2,0,1242.333333
2,1,4,1000000,1,0,1000,10,1024,100,2,29,3724.333333
4,10,4,10,1,0,1000,1000,512,10000,5,0,2355.916667
4,10,2,10,1,0,1,1000,1024,10000,2,0,532.75
2,1,2,1000000,1,0,1000,1000,512,10000,2,29,4497.833333
2,10,4,10,1,1,1,10,1024,100,5,0,769.5833333
4,10,2,10,1,1,1000,1000,512,10000,5,0,2665
