topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,<$throughput
4,10,4,1000000,1,1,1,10,512,100,5,29,0.333333333
2,1,4,10,10,0,1,10,1024,100,2,0,9115.083333
4,1,4,10,10,0,1,10,1024,100,5,29,4930.416667
4,10,2,1000000,10,0,1000,1000,1024,10000,5,29,10.58333333
2,1,4,10,10,1,1,1000,512,10000,2,29,9149.416667
4,1,4,1000000,1,0,1000,10,1024,100,5,29,-9.583333333
2,10,2,1000000,10,0,1000,1000,1024,10000,5,29,0
2,1,4,1000000,1,1,1000,1000,1024,10000,2,0,5.5
2,10,2,10,1,0,1,1000,1024,10000,5,29,922
4,1,4,10,10,1,1000,1000,1024,10000,5,0,11431.91667
4,10,4,10,10,0,1,10,512,100,5,0,4778.083333
4,10,2,10,10,0,1000,10,512,100,5,29,12233.08333
2,1,2,1000000,10,0,1,1000,512,10000,5,0,0
4,1,4,1000000,10,0,1000,1000,512,10000,5,0,-5.583333333
4,1,2,10,1,1,1,10,512,100,2,0,886.3333333
2,1,2,1000000,1,0,1,10,1024,100,5,0,0
2,10,2,1000000,1,0,1000,1000,512,10000,2,29,-10.58333333
4,1,4,10,10,1,1,1000,1024,10000,2,29,8847.333333
2,1,4,10,10,1,1000,1000,512,10000,2,29,46338.41667
4,10,2,1000000,10,1,1,1000,1024,10000,2,29,1
2,1,4,1000000,1,1,1,1000,1024,10000,5,0,49.33333333
2,1,4,10,10,1,1000,10,512,100,5,29,19739.58333
4,1,4,10,1,1,1000,10,512,100,2,29,44849.91667
4,1,2,10,10,0,1000,1000,1024,10000,5,0,12739.25
4,1,4,1000000,10,1,1,10,1024,100,2,0,431.5
4,1,2,10,10,0,1,10,512,100,5,29,5396.5
4,10,4,10,10,1,1,1000,512,10000,5,0,4806.833333
4,1,4,10,1,0,1,10,1024,100,2,0,890.6666667
4,1,4,10,1,1,1000,1000,1024,10000,5,0,14684.41667
2,1,2,1000000,10,0,1,1000,1024,10000,2,0,0
4,1,2,10,1,1,1000,10,512,100,5,0,13964.25
4,10,2,1000000,1,0,1,10,512,100,2,0,175.5
2,1,4,10,10,0,1,10,512,100,2,0,9165
4,1,2,10,10,0,1,1000,512,10000,2,29,8861.333333
2,10,2,1000000,10,1,1,10,1024,100,2,0,0
2,10,4,1000000,10,1,1,10,512,100,2,29,0
4,10,4,1000000,1,1,1000,1000,512,10000,5,29,0.083333333
2,10,4,1000000,10,0,1000,10,1024,100,5,29,0
4,1,2,1000000,1,0,1000,10,512,100,2,0,5.416666667
4,10,2,10,1,0,1000,10,1024,100,5,0,12403.25
2,1,2,10,1,0,1000,1000,1024,10000,2,29,50415.25
4,1,4,10,1,1,1000,1000,512,10000,2,29,45683.25
4,10,4,1000000,10,1,1,1000,1024,10000,2,29,-1.5
4,10,2,10,10,1,1000,1000,512,10000,2,29,31074.75
4,10,4,1000000,1,0,1,1000,1024,10000,2,29,144.6666667
4,1,2,10,1,1,1000,10,1024,100,5,0,12470.58333
4,1,4,1000000,10,1,1000,1000,512,10000,2,0,15.33333333
4,1,4,10,1,1,1,1000,512,10000,2,29,882.8333333
2,1,4,1000000,1,1,1000,10,512,100,2,29,4.75
4,1,4,10,1,1,1000,10,1024,100,5,29,15304.66667
2,10,4,10,10,0,1000,1000,512,10000,2,0,47418.58333
4,10,2,10,1,0,1000,10,1024,100,2,29,34645.66667
4,10,2,1000000,10,0,1,10,1024,100,2,0,4.583333333
4,1,2,10,1,1,1000,10,512,100,2,0,29010.83333
4,1,4,10,10,1,1000,10,1024,100,2,29,27964.5
2,10,2,1000000,1,1,1,10,1024,100,2,29,149.1666667
4,1,4,1000000,1,1,1,1000,1024,10000,2,0,114.3333333
2,10,4,10,10,1,1000,1000,512,10000,5,0,20594.83333
2,10,2,10,10,1,1000,10,512,100,5,0,19096.25
4,1,2,1000000,1,0,1000,1000,512,10000,5,29,2.083333333
4,1,4,10,10,0,1000,10,1024,100,5,29,11445.25
2,10,2,1000000,1,0,1,1000,512,10000,5,29,62
4,10,2,10,10,0,1000,10,1024,100,5,0,12337.08333
2,1,4,1000000,10,0,1000,1000,512,10000,2,0,0
2,1,4,1000000,1,0,1,10,1024,100,2,29,86
2,10,4,10,1,0,1000,1000,1024,10000,2,29,57806.91667
4,10,4,1000000,10,0,1,10,512,100,2,0,-0.583333333
2,10,4,10,1,1,1000,10,512,100,2,0,54573.16667
2,1,4,10,1,0,1000,10,1024,100,5,29,22819.25
2,10,4,1000000,1,0,1000,10,1024,100,5,0,10.91666667
2,10,2,1000000,10,1,1000,10,1024,100,2,29,0
4,1,2,10,1,0,1,1000,1024,10000,5,0,905.8333333
4,10,2,1000000,10,1,1000,1000,512,10000,5,29,-0.25
4,10,4,1000000,10,0,1000,10,512,100,2,29,-0.166666667
2,1,2,1000000,10,1,1000,10,1024,100,2,29,0
4,1,4,1000000,1,1,1,1000,1024,10000,5,0,55
4,10,2,1000000,1,0,1,10,1024,100,5,0,54.16666667
2,1,2,10,10,0,1000,1000,512,10000,2,29,47315.91667
2,10,4,1000000,10,0,1,1000,512,10000,5,0,0
4,10,4,10,1,1,1000,1000,1024,10000,5,0,13396.41667
2,10,2,1000000,10,0,1000,10,512,100,2,0,0
4,10,2,1000000,10,0,1,10,1024,100,5,0,49.91666667
2,10,4,10,1,1,1,10,1024,100,2,0,904.25
4,10,4,1000000,10,1,1000,1000,512,10000,5,29,-2.75
4,10,2,10,1,0,1,1000,512,10000,2,29,886.25
4,10,4,1000000,1,0,1000,10,1024,100,2,0,3
4,1,2,10,1,1,1000,1000,512,10000,5,29,13875.66667
2,10,2,10,10,0,1000,1000,512,10000,2,29,44539.08333
4,10,2,10,1,0,1,10,512,100,2,29,898.0833333
4,1,2,10,1,1,1,1000,1024,10000,2,29,904.3333333
4,1,4,1000000,10,0,1000,1000,1024,10000,2,29,-0.083333333
4,1,2,1000000,1,1,1000,1000,512,10000,5,0,9.25
4,1,4,1000000,10,1,1000,1000,1024,10000,5,0,-1.833333333
4,1,2,10,1,0,1,1000,1024,10000,2,0,919.5
4,1,2,1000000,1,0,1000,1000,1024,10000,5,0,-0.25
4,10,2,1000000,1,1,1000,1000,512,10000,5,29,-8.666666667
4,10,4,1000000,1,0,1,1000,512,10000,5,0,53.66666667
2,10,2,10,1,1,1000,1000,512,10000,2,29,48584.5
2,1,2,1000000,10,0,1,10,1024,100,5,0,0
2,1,4,10,10,0,1,10,1024,100,5,29,8387.416667
4,10,2,1000000,1,0,1,10,512,100,2,29,182.5
4,10,4,10,1,0,1000,1000,512,10000,2,29,43409.66667
2,10,2,1000000,10,0,1000,10,1024,100,2,0,0
2,1,4,1000000,1,0,1000,1000,512,10000,2,0,18.66666667
2,1,2,1000000,1,1,1000,10,1024,100,5,0,-2.083333333
2,1,2,1000000,1,0,1000,10,1024,100,5,29,2.666666667
2,1,2,10,1,0,1000,10,512,100,5,29,17483.5
2,1,2,1000000,1,0,1,10,512,100,5,29,0
4,10,4,1000000,10,0,1,10,1024,100,5,29,1.25
4,1,4,10,1,1,1,1000,1024,10000,2,0,903.75
4,10,4,1000000,10,0,1000,1000,1024,10000,5,0,19.83333333
4,10,4,10,1,0,1,1000,1024,10000,2,0,883.5
2,1,2,1000000,1,1,1,10,512,100,2,0,86.16666667
2,10,2,1000000,10,1,1000,1000,512,10000,5,29,0
2,10,4,1000000,10,1,1,10,1024,100,5,0,0
4,1,4,1000000,10,0,1,10,1024,100,2,29,331.8333333
2,10,4,10,10,1,1000,1000,1024,10000,2,0,46678.66667
2,1,2,10,1,1,1000,10,1024,100,5,0,17812.25
2,10,4,1000000,1,0,1000,10,1024,100,2,29,39.08333333
2,10,4,10,10,1,1000,1000,1024,10000,2,29,47036.75
4,10,4,1000000,1,1,1000,10,512,100,5,29,-8.166666667
4,1,2,1000000,1,1,1,1000,512,10000,2,0,195.5
2,10,2,1000000,1,1,1,10,512,100,5,0,68.16666667
2,10,2,1000000,1,0,1000,1000,1024,10000,5,29,3.25
2,10,4,1000000,1,0,1,1000,1024,10000,5,0,62.66666667
2,1,2,10,1,1,1000,1000,1024,10000,2,29,52665
4,10,2,10,10,1,1000,1000,512,10000,5,29,11369.91667
2,10,4,10,10,0,1,1000,512,10000,5,29,8375.583333
4,1,2,10,1,1,1,10,512,100,5,29,897.0833333
4,10,4,1000000,10,1,1,1000,512,10000,2,29,108.5833333
2,1,4,1000000,10,0,1,10,512,100,2,29,0
2,1,4,10,10,0,1000,1000,512,10000,2,29,47754.41667
4,1,4,1000000,10,0,1,1000,512,10000,5,0,-0.083333333
2,1,4,1000000,1,0,1000,10,1024,100,5,29,-2.25
2,1,4,10,10,1,1,1000,1024,10000,5,29,8481.333333
2,1,2,1000000,10,1,1000,1000,512,10000,2,0,0
2,1,2,10,1,1,1000,10,1024,100,2,0,51305.91667
4,10,4,1000000,10,1,1000,10,1024,100,2,0,5
2,10,2,10,10,1,1000,10,1024,100,2,29,45901.75
2,1,2,10,1,0,1,10,1024,100,5,29,905.0833333
4,10,2,10,1,1,1,10,512,100,2,29,889.5833333
4,1,4,10,10,0,1000,1000,512,10000,5,29,10926.33333
4,10,4,10,10,1,1000,10,1024,100,2,29,24464.16667
2,10,2,10,1,0,1,10,1024,100,5,0,900.5
2,10,4,10,10,0,1,1000,512,10000,2,0,9181.666667
2,10,4,1000000,10,0,1,10,1024,100,2,0,0
2,1,2,10,1,0,1000,10,1024,100,2,0,51863.75
2,1,2,10,1,1,1,1000,1024,10000,5,29,926.9166667
4,10,2,10,10,0,1000,10,512,100,2,29,32533
2,10,2,1000000,10,1,1000,1000,512,10000,2,29,0
4,10,2,1000000,10,1,1,10,512,100,5,0,20.91666667
2,1,2,1000000,1,0,1,10,1024,100,2,29,79
2,10,4,10,1,1,1,1000,1024,10000,5,29,903.9166667
2,10,2,1000000,10,0,1,10,512,100,5,29,0
4,10,4,10,1,1,1,10,1024,100,5,0,858.5833333
4,10,2,1000000,10,1,1,1000,512,10000,2,29,-0.333333333
4,10,4,1000000,1,0,1,1000,512,10000,2,29,145.3333333
2,10,4,10,10,0,1000,10,512,100,2,0,44019.41667
2,10,2,10,1,1,1,1000,512,10000,5,29,902.75
4,1,4,1000000,10,0,1000,10,512,100,5,0,-11.58333333
2,10,4,10,10,0,1,1000,512,10000,2,29,9148.25
4,10,2,1000000,10,1,1000,10,1024,100,5,29,-23.58333333
4,10,2,10,1,1,1000,1000,1024,10000,5,0,12552.66667
4,10,2,1000000,1,0,1000,10,1024,100,2,0,5
4,10,4,10,10,0,1,10,1024,100,5,29,4816.5
2,1,4,1000000,1,0,1000,10,512,100,5,29,-0.416666667
2,1,4,1000000,1,0,1,1000,1024,10000,2,29,88.33333333
2,1,4,1000000,1,1,1,1000,512,10000,2,0,84.83333333
4,10,4,1000000,1,0,1,10,512,100,2,29,150.1666667
4,10,2,1000000,10,0,1,1000,1024,10000,2,29,16.33333333
2,1,4,1000000,10,0,1000,10,1024,100,2,0,0
4,1,2,1000000,10,1,1,10,1024,100,5,0,2.5
2,10,4,10,10,0,1000,1000,512,10000,5,29,20898.08333
4,1,4,10,1,1,1,1000,512,10000,2,0,922.9166667
4,1,2,1000000,10,0,1,1000,1024,10000,2,0,324.6666667
4,1,4,1000000,10,0,1000,10,512,100,2,0,-51.08333333
2,1,2,10,10,1,1,10,1024,100,2,0,9182.583333
4,1,2,1000000,10,0,1,10,512,100,5,0,43.41666667
4,1,4,10,1,1,1000,1000,1024,10000,2,0,44304.91667
4,10,2,1000000,1,0,1000,10,512,100,5,29,8.083333333
2,1,2,10,1,0,1,1000,1024,10000,2,29,920.4166667
4,10,2,10,10,1,1000,10,1024,100,5,0,11683.08333
4,1,4,1000000,10,0,1000,10,512,100,2,29,-0.416666667
4,10,4,1000000,10,1,1,10,512,100,5,29,-0.166666667
4,10,2,1000000,1,1,1,10,1024,100,5,0,56.16666667
4,10,4,10,10,0,1000,10,512,100,5,29,10745.66667
2,10,4,10,10,0,1000,1000,1024,10000,2,0,46022.83333
4,1,4,1000000,10,0,1,10,512,100,2,29,343.3333333
4,1,2,10,1,0,1,10,1024,100,5,29,886.3333333
2,1,2,1000000,10,1,1000,1000,512,10000,2,29,0
4,1,4,1000000,1,1,1000,10,1024,100,5,0,7.25
2,1,2,10,1,1,1,1000,512,10000,2,0,919.3333333
2,10,2,10,10,0,1000,10,1024,100,2,0,49692.08333
4,10,2,10,10,1,1000,1000,1024,10000,5,29,12197.33333
4,1,4,1000000,1,0,1000,10,1024,100,2,0,153.3333333
4,1,2,1000000,10,1,1000,1000,512,10000,2,0,6.666666667
2,10,2,10,1,1,1000,10,512,100,2,29,47319.16667
2,10,4,1000000,10,1,1000,1000,1024,10000,5,29,0
4,1,2,1000000,1,0,1,10,512,100,5,29,39.5
4,10,2,10,10,1,1,10,1024,100,5,29,5025.5
4,1,2,10,1,1,1,1000,512,10000,5,0,889.5833333
4,10,4,1000000,1,1,1,10,512,100,5,0,57
4,1,4,1000000,10,1,1,10,1024,100,5,29,0.083333333
2,1,4,1000000,1,0,1000,1000,1024,10000,5,29,2.083333333
2,1,2,10,10,1,1000,1000,512,10000,2,0,47642.08333
4,1,2,1000000,10,0,1000,1000,512,10000,5,29,9
4,10,4,1000000,1,0,1,1000,1024,10000,2,0,144.8333333
2,1,4,1000000,10,1,1000,1000,512,10000,2,29,0
4,1,4,10,10,0,1000,10,1024,100,2,0,29226
4,1,2,10,10,1,1000,1000,512,10000,2,29,32631.08333
4,1,2,1000000,10,1,1000,10,512,100,5,29,-0.166666667
4,1,2,1000000,1,0,1,1000,512,10000,5,29,45.5
2,1,4,10,10,0,1000,10,1024,100,2,29,46184.16667
4,1,4,10,1,0,1000,1000,1024,10000,5,29,15178.33333
4,10,4,10,10,0,1,10,512,100,2,0,8574.416667
2,1,2,1000000,10,1,1,10,1024,100,5,0,0
4,10,2,1000000,1,0,1,10,512,100,5,0,53.33333333
4,1,2,1000000,1,0,1000,1000,512,10000,2,29,-3.583333333
4,10,2,10,10,1,1000,1000,1024,10000,5,0,11895.33333
2,10,4,1000000,1,1,1000,10,512,100,2,0,48.58333333
4,10,2,1000000,10,0,1000,10,512,100,2,29,-17.16666667
4,10,2,10,1,0,1,10,1024,100,2,0,904.5
2,10,2,10,10,0,1,10,512,100,5,29,8353.166667
4,1,4,1000000,1,0,1000,10,512,100,2,29,-9.833333333
4,10,4,1000000,10,1,1,1000,1024,10000,5,0,27.41666667
4,10,2,10,1,1,1000,1000,512,10000,2,0,37639.66667
2,1,2,1000000,1,1,1,1000,512,10000,5,0,52.33333333
4,1,4,10,10,0,1,1000,1024,10000,5,29,4915.333333
4,1,4,1000000,1,0,1,10,512,100,5,0,46
2,10,4,1000000,1,1,1000,1000,512,10000,2,29,34.33333333
2,10,2,10,10,0,1,1000,1024,10000,2,0,9080.75
2,10,2,10,1,1,1000,10,512,100,5,0,17367.25
2,1,2,10,10,1,1000,10,1024,100,5,29,20843.25
2,10,2,10,10,1,1000,10,512,100,2,0,45665.83333
2,1,4,10,1,0,1,10,1024,100,5,0,916.5833333
4,1,2,10,1,0,1000,1000,512,10000,2,0,29118.91667
2,1,2,1000000,1,0,1000,10,1024,100,5,0,9
4,10,4,1000000,10,1,1000,1000,1024,10000,2,29,0
2,1,2,10,10,1,1000,10,1024,100,5,0,19653.91667
2,1,4,10,10,1,1,1000,1024,10000,2,0,9139.583333
4,10,2,10,1,1,1000,10,1024,100,2,29,36187.25
2,10,4,1000000,10,1,1000,10,512,100,5,29,0
2,1,4,10,1,0,1000,10,512,100,2,29,59548.66667
2,10,2,10,1,0,1000,1000,512,10000,5,0,17310.33333
4,10,4,10,1,0,1,1000,512,10000,2,0,919.1666667
2,10,4,10,10,0,1,1000,512,10000,5,0,8082.416667
2,1,4,10,10,1,1000,10,1024,100,5,0,18855.58333
2,1,2,10,10,1,1000,1000,1024,10000,5,29,21072.75
2,10,2,10,10,0,1,1000,512,10000,5,0,8332
2,10,2,1000000,10,1,1,10,512,100,2,0,0
2,10,4,1000000,1,1,1,10,512,100,2,29,153
2,10,2,10,1,0,1,10,512,100,2,29,909.0833333
2,10,2,1000000,1,1,1000,10,1024,100,5,0,-0.083333333
2,1,2,10,1,0,1000,10,1024,100,5,0,18644.5
4,10,4,1000000,1,1,1,1000,1024,10000,5,0,57.83333333
4,10,4,1000000,1,0,1000,1000,1024,10000,2,0,107.5833333
2,1,2,1000000,10,0,1000,10,512,100,5,29,0
4,10,2,1000000,10,0,1,10,1024,100,5,29,20.08333333
2,10,2,10,10,0,1,1000,512,10000,2,29,9119.916667
4,1,2,10,1,1,1000,10,512,100,5,29,14241.25
2,1,2,10,10,1,1000,1000,1024,10000,2,29,46509.58333
4,10,4,1000000,1,1,1,10,512,100,2,29,144.8333333
2,1,4,1000000,1,1,1000,10,512,100,5,29,7.333333333
2,1,2,10,1,0,1,1000,512,10000,5,0,910.5
2,10,4,1000000,10,0,1,10,1024,100,5,0,0
4,1,4,10,1,1,1000,1000,512,10000,5,0,14738.91667
4,1,2,1000000,10,0,1,10,512,100,2,0,307.4166667
4,10,4,10,1,0,1,1000,1024,10000,5,0,894
4,1,4,10,10,1,1,1000,1024,10000,5,29,5013.916667
4,10,2,1000000,10,0,1000,10,512,100,2,0,3.333333333
2,1,2,10,10,1,1000,10,512,100,2,29,46182.91667
2,1,2,1000000,1,1,1000,1000,512,10000,5,29,2.583333333
4,1,4,10,10,0,1000,1000,1024,10000,5,0,11221.25
4,10,2,10,10,0,1000,10,1024,100,2,0,32732.16667
4,1,4,1000000,1,1,1,10,1024,100,5,29,50.33333333
4,10,4,10,10,1,1,1000,1024,10000,5,29,4819
2,10,2,10,10,0,1000,10,512,100,5,29,17169.66667
4,10,4,10,1,1,1000,1000,512,10000,2,29,43986.5
4,1,2,1000000,10,1,1,10,512,100,5,29,-0.333333333
4,10,4,10,1,1,1000,10,512,100,5,29,13227.66667
4,10,2,10,10,0,1000,10,1024,100,2,29,31797
4,1,2,10,10,1,1,1000,1024,10000,2,0,8810.916667
4,1,2,1000000,10,0,1,10,1024,100,2,0,157
4,10,4,1000000,1,1,1,1000,1024,10000,5,29,53.16666667
4,10,2,1000000,1,0,1,1000,1024,10000,5,29,52.83333333
2,10,4,10,1,1,1000,1000,1024,10000,2,29,55459.16667
2,1,4,10,10,1,1,1000,512,10000,5,29,8468.583333
2,1,2,10,1,1,1000,10,512,100,2,0,50736.66667
4,1,4,10,1,1,1,1000,512,10000,5,29,877.6666667
4,1,2,1000000,10,1,1000,1000,1024,10000,2,0,-0.416666667
2,1,2,10,1,0,1000,1000,512,10000,5,0,18938.5
2,1,4,10,1,1,1,1000,512,10000,2,0,915
2,1,4,10,10,0,1000,10,1024,100,5,0,19548.91667
4,10,2,10,1,0,1000,10,512,100,2,0,37677.75
4,10,2,10,10,1,1,10,1024,100,2,29,8792.25
2,1,4,10,10,0,1000,1000,1024,10000,5,29,19254.91667
4,1,4,1000000,1,1,1000,1000,1024,10000,5,0,0.166666667
4,10,4,1000000,10,1,1,1000,512,10000,5,29,19.91666667
4,1,2,10,10,0,1,10,1024,100,2,0,8833.25
2,10,2,10,1,0,1,10,1024,100,5,29,895.5
2,1,2,1000000,10,0,1,10,512,100,5,29,0
4,1,4,10,1,1,1,1000,512,10000,5,0,897.4166667
4,1,4,1000000,1,0,1,10,1024,100,2,0,123.1666667
4,1,2,10,10,0,1,1000,512,10000,2,0,8786.583333
4,10,4,1000000,1,1,1000,1000,512,10000,5,0,8
4,10,4,10,10,1,1000,1000,1024,10000,2,29,24181.66667
2,10,2,10,1,0,1,10,512,100,5,29,904.5
2,1,2,1000000,1,0,1,10,1024,100,2,0,79.66666667
4,10,2,10,1,0,1,10,512,100,5,0,892.3333333
4,1,4,10,1,1,1000,10,512,100,2,0,43741.33333
2,10,2,10,10,1,1,1000,512,10000,2,0,9134.416667
2,1,4,1000000,1,0,1000,1000,1024,10000,2,29,40.75
2,10,4,1000000,10,1,1000,1000,512,10000,5,29,0
2,1,4,10,1,1,1000,1000,512,10000,2,0,59542.83333
2,10,2,1000000,10,0,1,10,1024,100,5,29,0
4,1,4,1000000,1,0,1000,10,512,100,5,0,-9.333333333
4,1,4,10,1,0,1,1000,512,10000,2,29,928.4166667
2,10,4,1000000,1,1,1,10,512,100,5,0,62.83333333
2,1,4,10,10,1,1000,1000,1024,10000,5,29,19013.33333
4,10,4,1000000,10,1,1,1000,1024,10000,5,29,0.25
4,1,4,1000000,10,1,1000,1000,1024,10000,2,29,107.1666667
4,10,4,1000000,1,1,1,1000,512,10000,2,0,145.6666667
4,10,2,1000000,10,0,1,1000,1024,10000,2,0,-0.5
2,1,2,1000000,10,0,1,1000,1024,10000,2,29,0
4,10,4,10,10,0,1,1000,512,10000,2,29,8691.25
2,1,2,10,10,0,1000,1000,1024,10000,5,0,20777.75
2,10,2,10,10,1,1,1000,512,10000,2,29,9146
2,1,4,1000000,1,1,1000,1000,512,10000,5,0,1.416666667
2,1,4,1000000,1,0,1000,10,512,100,5,0,-0.333333333
2,1,4,1000000,1,1,1,10,1024,100,5,0,52.16666667
2,10,4,1000000,10,1,1000,1000,512,10000,2,0,0
2,1,2,10,1,0,1000,1000,1024,10000,5,29,19113.66667
2,10,2,10,1,0,1000,10,1024,100,2,29,45749
4,1,4,1000000,10,1,1000,10,512,100,5,0,27.25
4,1,4,10,10,0,1,1000,512,10000,5,29,5040.583333
2,10,4,10,1,1,1000,10,512,100,2,29,54963.91667
2,1,2,10,10,1,1,1000,1024,10000,2,0,9157.75
2,1,4,10,1,0,1000,1000,1024,10000,2,0,60585.33333
2,10,4,10,1,1,1000,10,512,100,5,29,19310.83333
4,10,2,1000000,1,1,1,10,512,100,5,0,55
4,10,4,10,1,1,1,1000,1024,10000,2,29,897.5
4,1,4,10,1,0,1,1000,1024,10000,5,29,886.1666667
4,10,2,10,10,0,1000,1000,1024,10000,2,29,31727.08333
2,1,4,1000000,1,1,1000,10,512,100,2,0,-2.833333333
4,10,4,1000000,10,1,1000,1000,1024,10000,5,29,-7.166666667
4,10,2,1000000,10,1,1,10,1024,100,2,0,148.25
4,1,4,1000000,10,0,1,1000,512,10000,5,29,83
2,1,4,10,10,0,1,1000,1024,10000,2,0,9131.583333
2,1,4,10,1,1,1,10,1024,100,5,0,931.0833333
4,1,4,1000000,10,0,1,10,512,100,5,29,7.333333333
4,1,4,1000000,10,0,1000,1000,512,10000,5,29,11.33333333
4,1,4,10,10,1,1000,10,512,100,5,0,11181.66667
2,1,2,10,1,1,1000,10,512,100,2,29,51596.91667
2,10,4,1000000,10,1,1000,1000,1024,10000,2,29,0
4,1,2,1000000,10,0,1,1000,1024,10000,2,29,320.1666667
2,1,4,10,10,1,1,1000,512,10000,5,0,8548.416667
2,10,4,10,10,1,1000,10,1024,100,2,29,45278.25
4,1,2,1000000,10,0,1,1000,512,10000,5,0,-0.583333333
2,10,4,10,1,0,1000,1000,1024,10000,5,29,18484.75
2,1,2,1000000,10,1,1000,1000,1024,10000,5,29,0
2,10,2,10,1,1,1000,10,1024,100,5,0,16411.16667
4,1,4,1000000,10,1,1,1000,512,10000,5,0,2.75
4,10,2,10,1,0,1,10,1024,100,2,29,895.25
2,1,4,1000000,10,1,1000,1000,1024,10000,5,29,0
2,1,4,1000000,10,0,1,1000,512,10000,2,0,0
2,10,2,10,1,1,1,10,1024,100,2,0,910.1666667
4,1,2,1000000,10,1,1,10,512,100,2,29,164.6666667
4,10,2,10,10,0,1000,10,512,100,2,0,31585.66667
2,1,4,10,10,0,1000,1000,512,10000,5,29,19191.41667
4,1,4,1000000,10,0,1000,1000,1024,10000,2,0,11.83333333
2,1,2,1000000,1,0,1000,1000,1024,10000,2,29,19.66666667
2,10,4,1000000,10,1,1,1000,512,10000,5,29,0
4,1,4,10,10,0,1000,10,512,100,5,0,3342.916667
2,10,2,10,1,1,1,1000,512,10000,5,0,921.6666667
2,10,4,1000000,1,0,1,1000,512,10000,5,0,61.5
4,1,2,1000000,10,1,1,1000,1024,10000,2,0,315.1666667
4,1,4,1000000,10,0,1000,10,1024,100,2,29,48
2,1,4,10,10,1,1,1000,1024,10000,2,29,9189.583333
2,1,2,10,10,0,1,10,512,100,2,0,9217.416667
2,1,4,10,10,0,1000,1000,512,10000,5,0,19346.08333
4,10,2,1000000,10,0,1000,1000,512,10000,5,0,0.916666667
2,10,2,10,1,0,1000,1000,512,10000,2,0,45900.83333
2,10,4,10,10,0,1,1000,1024,10000,2,29,9138.25
4,10,4,10,10,1,1000,10,512,100,5,0,11163.5
4,10,2,1000000,1,1,1000,1000,1024,10000,2,29,-44.08333333
4,10,4,1000000,1,1,1000,1000,1024,10000,2,29,31.33333333
4,10,2,10,1,1,1000,1000,1024,10000,2,29,37798.41667
2,10,4,1000000,10,1,1,1000,512,10000,2,29,0
2,10,2,1000000,1,1,1000,10,512,100,5,0,10
2,10,2,1000000,10,1,1,1000,512,10000,2,29,0
2,1,4,1000000,10,0,1000,1000,1024,10000,5,0,0
4,10,2,10,10,1,1,1000,512,10000,2,29,8903.25
4,1,2,1000000,1,1,1000,10,512,100,5,0,8.416666667
2,1,4,1000000,1,0,1,10,1024,100,5,29,52.5
4,10,2,1000000,1,1,1000,1000,512,10000,5,0,0
2,1,2,10,10,1,1,1000,1024,10000,5,0,8722.75
2,10,2,10,10,1,1,10,512,100,5,29,8173.25
4,10,4,1000000,10,1,1000,10,512,100,2,0,-0.25
2,10,4,1000000,1,1,1000,1000,512,10000,5,0,-9.166666667
2,10,2,1000000,1,1,1,10,1024,100,5,29,62.83333333
4,1,2,1000000,1,1,1,1000,1024,10000,2,29,203.8333333
4,10,2,1000000,1,0,1,1000,1024,10000,5,0,58.33333333
2,10,2,10,10,1,1000,10,1024,100,5,0,18132.16667
2,1,2,10,1,0,1,10,512,100,5,29,927.4166667
2,10,4,1000000,1,0,1,10,1024,100,2,29,153.1666667
4,10,2,1000000,10,0,1000,10,1024,100,2,0,23.91666667
2,1,4,1000000,10,1,1000,10,512,100,2,29,0
4,10,4,10,1,1,1,1000,1024,10000,5,0,863.3333333
2,1,4,10,10,0,1000,10,1024,100,2,0,48149.58333
4,10,2,1000000,1,0,1000,1000,512,10000,2,29,373.8333333
2,1,4,10,10,0,1000,10,512,100,2,29,46751.91667
4,1,2,10,10,1,1000,10,512,100,2,0,33011.08333
4,1,4,1000000,1,0,1,10,1024,100,5,29,49.16666667
4,1,4,10,1,1,1,1000,1024,10000,5,29,884.5
2,10,4,1000000,1,0,1,10,1024,100,5,0,64.83333333
2,1,2,10,10,1,1000,10,1024,100,2,29,46982.66667
2,10,4,1000000,10,1,1000,1000,512,10000,5,0,0
2,1,4,10,1,0,1000,1000,512,10000,2,0,60504.91667
2,1,4,1000000,1,1,1,10,512,100,5,0,0.083333333
2,1,4,1000000,1,0,1000,10,1024,100,5,0,0.666666667
2,1,2,10,10,0,1,1000,1024,10000,2,0,9151.166667
2,10,4,10,1,1,1,1000,1024,10000,2,0,904.6666667
2,10,2,10,10,1,1000,10,512,100,5,29,16348.58333
4,1,4,1000000,1,0,1,1000,512,10000,2,29,115.6666667
2,1,4,1000000,1,0,1000,1000,512,10000,5,29,-0.5
2,10,4,10,10,1,1000,10,512,100,2,0,44758.91667
2,1,4,1000000,1,1,1000,1000,512,10000,5,29,7.5
2,1,2,10,1,0,1,1000,1024,10000,5,29,914.75
4,1,2,1000000,1,1,1000,10,1024,100,5,29,-1.5
4,10,4,1000000,1,0,1000,10,1024,100,2,29,434.75
2,1,4,1000000,1,0,1,1000,512,10000,5,0,47.16666667
2,10,4,1000000,10,1,1,10,512,100,2,0,0
