topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,<$throughput
4,1,4,10,10,0,1000,10,512,100,5,0,4144.25
2,10,4,10,1,1,1000,10,512,100,2,29,8992.416667
2,1,4,10,10,0,1000,10,512,100,2,0,8107.666667
4,1,2,1000000,10,1,1000,1000,1024,10000,5,29,5383.666667
4,10,4,1000000,10,1,1,10,512,100,2,0,3016.166667
4,10,4,10,1,0,1000,10,1024,100,2,0,6249.25
4,1,4,10,10,1,1,1000,512,10000,2,0,2956.083333
4,1,2,10,1,0,1,10,512,100,2,29,887.25
4,10,2,1000000,10,0,1000,10,512,100,2,29,5440.833333
2,10,4,10,1,1,1000,1000,1024,10000,2,0,9417.333333
4,10,2,10,1,1,1,10,512,100,2,29,860.8333333
4,1,2,10,10,1,1,10,1024,100,5,29,4059.166667
2,1,2,10,1,1,1,10,1024,100,2,0,916.5833333
4,10,4,1000000,10,1,1,1000,1024,10000,2,29,2996.5
4,1,4,1000000,10,1,1,1000,512,10000,5,29,2927.583333
2,10,4,1000000,1,0,1,1000,1024,10000,2,0,881.75
4,10,2,1000000,1,1,1000,10,1024,100,5,29,7396.25
4,10,4,10,10,0,1000,10,1024,100,2,29,4350.333333
4,10,4,10,1,0,1000,10,1024,100,2,29,6325.083333
2,1,4,10,1,1,1,10,512,100,2,29,916.0833333
4,10,2,10,1,0,1,10,1024,100,5,0,873.5
2,1,2,1000000,1,1,1,10,512,100,5,0,907.25
4,10,4,10,10,1,1,10,512,100,5,0,3011.583333
2,1,2,1000000,1,0,1000,10,512,100,2,0,9993.083333
4,1,2,1000000,1,1,1,1000,1024,10000,5,29,868.9166667
4,10,4,1000000,1,1,1000,1000,1024,10000,2,0,6069.583333
2,10,2,10,1,1,1,10,1024,100,2,0,906.4166667
2,10,4,10,1,1,1,10,512,100,5,0,897.3333333
2,10,4,1000000,1,0,1,10,1024,100,5,0,905.4166667
2,1,4,1000000,1,0,1,10,512,100,2,29,908.4166667
2,1,2,1000000,10,1,1000,10,1024,100,5,29,9119.083333
2,1,2,10,10,0,1,10,1024,100,5,0,6431.333333
4,1,4,10,10,1,1000,1000,1024,10000,5,0,4272.416667
4,10,2,10,1,0,1000,1000,512,10000,5,29,7380.833333
2,10,2,1000000,1,0,1000,1000,512,10000,2,0,9782.166667
4,10,2,1000000,1,1,1,1000,512,10000,5,0,861.25
2,10,2,10,1,1,1000,1000,1024,10000,2,29,9641.666667
2,1,2,1000000,10,1,1,10,1024,100,2,0,6347.416667
2,10,2,1000000,1,0,1,10,1024,100,5,0,907.75
4,1,2,1000000,10,1,1000,1000,1024,10000,2,29,4843.166667
2,10,4,1000000,1,1,1000,10,1024,100,5,0,8982
4,1,4,10,1,1,1,1000,512,10000,2,0,852.8333333
4,1,2,10,1,0,1000,10,512,100,2,0,7222.25
4,1,2,10,10,0,1000,1000,1024,10000,2,29,5409.083333
2,1,4,1000000,1,0,1000,1000,1024,10000,5,29,9170
4,10,2,10,1,1,1,10,1024,100,5,29,869.9166667
2,1,4,10,1,0,1000,1000,1024,10000,5,0,9186.25
2,10,4,10,1,0,1000,1000,1024,10000,5,0,9297.5
2,1,2,1000000,1,1,1000,10,512,100,5,29,9665.416667
4,10,2,1000000,10,1,1,1000,512,10000,5,0,4116.666667
2,10,2,1000000,10,1,1,1000,512,10000,5,0,6443.5
4,1,4,10,10,1,1000,10,1024,100,2,29,4074.5
4,10,4,1000000,1,1,1,1000,512,10000,2,29,872.4166667
4,10,4,10,10,0,1,1000,1024,10000,2,29,2950.666667
2,10,2,10,1,0,1000,1000,1024,10000,5,0,9480
2,1,4,10,10,0,1,1000,1024,10000,5,29,6148.416667
4,10,2,10,10,0,1000,10,512,100,2,29,5177.25
2,10,2,1000000,10,0,1000,1000,1024,10000,2,0,8774.166667
2,10,4,1000000,10,1,1000,1000,512,10000,5,29,8001.25
4,10,4,1000000,10,1,1,10,1024,100,5,29,2998.916667
2,10,4,10,1,0,1,1000,512,10000,5,29,910.6666667
4,10,4,10,10,0,1000,10,512,100,2,0,4092.583333
2,1,2,10,1,0,1,1000,1024,10000,5,29,902.3333333
4,1,4,10,10,0,1000,10,1024,100,5,29,4065.5
4,10,2,1000000,1,0,1,10,512,100,2,29,855.6666667
2,10,4,10,10,1,1000,1000,1024,10000,5,29,7938.75
4,1,4,1000000,10,0,1000,10,1024,100,2,29,3843.833333
4,10,4,10,10,1,1000,1000,512,10000,5,29,4059.75
2,1,4,10,10,0,1000,10,1024,100,2,29,8027.833333
4,1,2,1000000,10,1,1,1000,512,10000,2,29,4185.25
2,10,2,10,1,0,1000,10,512,100,5,0,9594
4,10,2,10,1,1,1,10,512,100,5,0,867.75
2,10,2,10,10,1,1000,10,1024,100,2,0,9289.916667
4,10,2,1000000,10,1,1,10,1024,100,5,0,4174.25
2,10,4,10,1,0,1,1000,1024,10000,2,0,889.5
2,10,4,1000000,10,1,1000,10,512,100,5,29,7743.833333
4,1,4,1000000,10,0,1000,1000,1024,10000,5,29,4208.083333
2,1,2,10,10,1,1000,10,512,100,5,0,9294.083333
2,10,4,10,1,1,1000,10,1024,100,2,29,8899.166667
2,1,4,10,1,0,1000,1000,512,10000,5,29,9001.416667
2,1,4,10,10,1,1,10,1024,100,5,0,6068.666667
2,1,2,10,1,0,1,1000,512,10000,5,0,908
4,1,2,10,10,1,1000,10,1024,100,2,0,5432.5
4,10,2,1000000,10,0,1,10,1024,100,2,0,4089.166667
2,1,2,10,10,1,1000,1000,1024,10000,5,29,9190.166667
2,10,2,1000000,10,1,1000,1000,512,10000,2,29,9060.166667
4,10,4,1000000,1,0,1,1000,1024,10000,5,0,891.9166667
4,1,2,10,1,0,1000,1000,1024,10000,5,29,7353.416667
2,1,4,1000000,1,1,1000,1000,1024,10000,5,29,9216.666667
2,1,4,1000000,10,1,1000,1000,1024,10000,2,29,7677.583333
4,10,4,10,1,1,1,10,1024,100,2,0,865.75
2,1,2,10,10,0,1,1000,1024,10000,2,0,6465.916667
4,1,4,1000000,10,0,1,10,1024,100,2,29,3013.083333
4,1,2,1000000,1,0,1,10,512,100,5,29,880.9166667
2,1,4,10,1,0,1000,10,1024,100,5,0,9214
2,1,4,1000000,10,0,1000,1000,512,10000,2,29,8264.083333
2,1,4,1000000,1,1,1,10,512,100,5,29,912
4,1,2,1000000,10,0,1000,10,512,100,5,0,5309.75
2,1,2,10,10,1,1000,10,512,100,2,29,8998.666667
4,1,2,10,10,0,1,1000,512,10000,5,0,4116.333333
2,1,4,10,10,1,1,10,1024,100,2,29,6035.083333
4,1,2,10,10,1,1,1000,1024,10000,2,29,4167.166667
2,1,2,10,1,0,1,1000,1024,10000,5,0,905.1666667
2,1,4,1000000,10,1,1000,1000,1024,10000,5,0,8029.5
2,10,4,1000000,1,0,1,1000,512,10000,5,29,903.4166667
2,10,2,10,1,1,1,1000,1024,10000,2,0,918.8333333
4,1,2,1000000,1,0,1000,10,1024,100,2,29,7180.083333
2,10,4,1000000,1,1,1,1000,1024,10000,5,29,899.6666667
4,1,2,1000000,10,0,1,1000,512,10000,5,29,4046.916667
4,1,4,10,10,0,1,10,512,100,5,0,3032.166667
2,1,2,10,1,1,1,1000,512,10000,5,0,887.1666667
4,10,4,10,1,0,1,1000,1024,10000,2,0,873.6666667
2,10,4,10,10,0,1000,10,1024,100,5,29,7687.166667
4,10,4,10,1,0,1,1000,512,10000,2,0,866.5
4,10,4,1000000,10,0,1000,1000,512,10000,5,29,3959.583333
2,1,4,1000000,10,0,1000,1000,512,10000,2,0,8161.833333
4,1,2,1000000,1,0,1,10,512,100,5,0,891.1666667
2,10,2,1000000,10,0,1000,10,1024,100,2,0,8853.916667
2,10,4,1000000,10,1,1000,10,1024,100,5,29,8182.916667
2,10,2,10,1,0,1,10,512,100,2,0,904.8333333
4,1,4,1000000,1,0,1,10,512,100,2,29,888.5
4,10,4,1000000,10,0,1000,1000,512,10000,2,0,4644.5
2,10,2,10,10,1,1,10,1024,100,5,29,6286.333333
4,10,2,1000000,1,0,1000,1000,1024,10000,2,0,7215.833333
4,10,2,1000000,1,0,1,10,512,100,5,29,878.1666667
4,10,4,1000000,10,1,1,1000,1024,10000,2,0,3070.916667
4,1,4,1000000,1,1,1,10,1024,100,5,29,888
4,1,2,1000000,1,1,1000,1000,1024,10000,5,29,6967.833333
2,1,4,10,1,1,1,10,1024,100,5,0,893.6666667
2,1,2,10,1,0,1000,10,512,100,5,0,10027.66667
4,1,2,10,1,1,1000,10,512,100,5,29,7244.833333
2,10,2,1000000,1,1,1000,1000,512,10000,2,0,9853.5
2,1,2,1000000,1,0,1,1000,512,10000,5,29,904.9166667
2,10,4,10,10,0,1000,10,512,100,2,0,7835.666667
4,1,4,1000000,10,1,1,1000,1024,10000,5,0,3020.75
4,10,4,1000000,1,0,1000,10,512,100,2,29,6277.916667
4,10,4,1000000,1,0,1000,1000,512,10000,5,0,6452.333333
2,10,4,10,1,1,1,1000,1024,10000,5,29,907.9166667
4,10,2,1000000,10,1,1,10,1024,100,2,0,4158.083333
4,10,2,1000000,10,0,1000,10,512,100,5,29,5094.583333
2,1,4,1000000,10,0,1000,10,512,100,5,0,7790.583333
4,10,2,10,10,0,1000,10,1024,100,2,0,5368.416667
4,1,2,10,10,0,1,10,512,100,2,29,4047.083333
4,10,4,1000000,10,0,1,1000,1024,10000,2,0,3049.166667
4,10,2,1000000,10,0,1,10,512,100,2,0,4139.583333
4,1,2,10,1,1,1000,1000,512,10000,2,29,7278.333333
2,10,4,1000000,10,1,1,1000,1024,10000,2,29,6079.25
2,10,2,10,1,1,1,10,1024,100,5,29,900.3333333
4,1,2,10,1,1,1000,10,512,100,2,29,7292.583333
4,10,4,1000000,10,1,1000,10,1024,100,5,29,3791.583333
4,10,2,1000000,10,1,1000,10,512,100,2,0,5451.083333
2,1,2,1000000,1,1,1000,10,1024,100,2,0,9695.75
4,10,2,10,10,1,1,1000,512,10000,5,29,4097.666667
4,10,2,1000000,10,0,1000,1000,512,10000,2,29,5470
2,10,4,10,10,0,1,10,512,100,5,29,5998.083333
2,1,4,10,1,1,1,1000,512,10000,5,0,905.8333333
2,1,4,1000000,10,1,1,10,512,100,5,29,6180.083333
2,10,2,1000000,10,0,1000,1000,512,10000,2,29,8994.25
4,1,2,10,1,0,1000,1000,1024,10000,2,29,7316.583333
4,10,2,1000000,10,0,1000,10,1024,100,5,0,5465.083333
4,10,4,10,1,1,1000,1000,1024,10000,5,29,5792.916667
4,1,4,1000000,10,1,1,1000,1024,10000,2,0,2984.583333
4,10,4,10,1,1,1000,10,1024,100,2,0,6032.583333
2,1,4,1000000,1,0,1,10,512,100,2,0,892.4166667
2,10,4,10,1,0,1000,10,1024,100,2,0,8841.25
4,10,2,1000000,1,0,1000,1000,512,10000,5,29,7217.833333
2,10,2,10,10,1,1,1000,512,10000,2,0,6420.833333
2,10,2,1000000,1,0,1000,10,512,100,2,29,9478.75
4,1,2,1000000,10,0,1,10,1024,100,5,0,4148.083333
4,1,4,10,1,1,1000,10,512,100,2,0,6338.166667
2,1,2,1000000,1,0,1000,10,512,100,2,29,9773.583333
2,10,2,10,10,1,1,10,512,100,5,29,6429.916667
4,1,4,10,1,1,1000,10,512,100,5,0,6268.833333
2,10,2,1000000,1,0,1000,1000,1024,10000,2,0,9995
2,10,2,1000000,10,1,1000,1000,1024,10000,2,0,9088.333333
4,10,2,10,1,0,1000,10,512,100,2,0,7301.416667
2,10,2,10,1,1,1000,10,512,100,2,0,9885.916667
4,1,4,1000000,1,0,1000,10,512,100,2,29,6126.083333
4,10,4,10,1,1,1000,1000,512,10000,5,0,6135
2,1,4,10,10,1,1000,10,512,100,5,0,7714.25
2,1,4,1000000,1,0,1000,10,1024,100,2,29,9124.416667
2,10,2,1000000,10,0,1,10,1024,100,2,29,6336.5
4,1,4,1000000,1,0,1,1000,512,10000,2,29,872.3333333
2,10,2,1000000,1,0,1,10,512,100,5,0,910.4166667
2,10,4,1000000,1,1,1,1000,1024,10000,2,0,898.5
4,10,4,1000000,1,0,1000,10,512,100,5,0,6293.5
2,10,4,10,10,0,1000,1000,1024,10000,2,0,7882.416667
2,1,2,10,10,0,1,1000,512,10000,5,0,6466.916667
4,1,2,1000000,10,1,1,10,512,100,2,29,4219.833333
2,1,2,10,1,0,1000,1000,1024,10000,2,29,9895.75
2,10,2,10,1,1,1,1000,512,10000,5,29,909.3333333
4,10,2,10,10,0,1000,10,1024,100,2,29,5044.75
4,10,4,1000000,10,1,1,10,1024,100,2,0,3037.333333
4,10,4,1000000,10,0,1,1000,1024,10000,5,0,3013.666667
2,10,2,10,10,0,1000,10,512,100,5,29,8883.75
2,10,4,10,1,0,1000,10,512,100,2,29,8914.666667
2,10,4,10,1,0,1,1000,512,10000,5,0,908.3333333
2,10,2,1000000,1,1,1000,10,512,100,2,29,9923.916667
4,10,2,1000000,10,1,1,1000,1024,10000,5,29,4176.25
4,10,4,10,10,0,1,1000,512,10000,2,29,3053.416667
4,1,2,10,10,1,1000,1000,512,10000,5,0,5249.333333
4,10,2,1000000,1,1,1000,1000,1024,10000,5,0,7415.416667
4,10,2,1000000,1,1,1,10,512,100,5,29,874
2,10,2,1000000,1,1,1,10,1024,100,5,0,905.75
4,1,4,1000000,10,1,1000,10,1024,100,5,29,3894.916667
2,1,2,1000000,10,1,1000,1000,1024,10000,5,0,9177.833333
4,10,4,10,1,1,1,10,512,100,2,29,874.75
4,1,4,1000000,10,0,1,10,512,100,5,0,3008.583333
4,10,2,1000000,1,1,1000,1000,1024,10000,2,29,7480.416667
2,10,2,10,10,0,1,10,512,100,2,29,6461.166667
2,10,2,10,1,1,1000,1000,512,10000,2,0,9940.5
4,10,2,10,10,0,1000,1000,1024,10000,5,0,5908.166667
4,10,4,10,1,0,1000,10,512,100,5,29,6401.666667
2,1,4,1000000,10,1,1,1000,512,10000,2,29,5948.166667
4,1,4,10,10,0,1000,10,512,100,5,29,3755.666667
4,10,4,10,1,1,1000,1000,512,10000,2,0,6253.25
2,10,4,1000000,1,1,1000,1000,1024,10000,2,29,9314.75
2,1,2,10,10,1,1,1000,512,10000,2,29,6536.25
2,10,4,10,10,1,1000,10,1024,100,2,29,8255.166667
4,10,4,10,1,0,1,10,512,100,2,0,859.25
4,10,2,10,10,0,1,1000,1024,10000,5,29,4225.666667
2,1,2,10,10,0,1,1000,512,10000,2,29,6299.25
4,1,2,1000000,10,0,1,1000,1024,10000,5,29,4148.666667
4,10,2,1000000,1,1,1,1000,512,10000,2,0,897.5833333
4,10,2,1000000,1,0,1000,1000,512,10000,2,0,7275.916667
4,10,4,10,10,0,1,1000,512,10000,5,29,3031.5
2,1,2,1000000,1,1,1,10,1024,100,2,29,894.3333333
2,1,4,10,1,0,1,10,512,100,2,29,901.0833333
4,1,2,1000000,10,1,1000,10,512,100,2,29,5570.166667
4,1,4,1000000,1,0,1000,1000,1024,10000,5,29,5780.5
4,10,2,1000000,1,0,1,1000,1024,10000,2,0,894.1666667
4,1,2,10,1,0,1000,10,1024,100,2,29,7357.916667
4,1,4,10,10,1,1,1000,512,10000,2,29,2970
2,10,4,1000000,1,0,1,10,1024,100,2,29,899.3333333
4,10,2,1000000,1,0,1000,10,1024,100,2,0,7356.333333
4,1,2,10,10,1,1000,1000,1024,10000,2,0,6063.75
4,1,4,1000000,10,1,1000,1000,512,10000,2,29,3806.75
4,1,2,1000000,10,1,1,10,1024,100,5,0,4071.416667
2,10,4,1000000,1,0,1000,10,512,100,2,29,9031.25
4,10,4,1000000,1,1,1,10,512,100,2,0,879.4166667
4,10,4,1000000,10,0,1,10,1024,100,5,0,2988.25
2,10,4,1000000,10,1,1000,1000,1024,10000,5,0,8016.833333
2,10,4,10,10,1,1,10,512,100,2,29,6290.5
2,10,2,1000000,10,1,1000,1000,512,10000,5,29,9036.333333
4,1,4,1000000,1,0,1,10,512,100,5,0,889.9166667
4,10,2,10,1,1,1000,1000,512,10000,2,0,7539.416667
2,10,2,10,10,0,1,10,512,100,5,29,6271.833333
2,10,2,1000000,1,1,1,10,1024,100,5,29,898.5
2,1,2,10,10,1,1000,1000,512,10000,2,29,8905.5
2,1,4,1000000,10,0,1000,10,1024,100,2,0,8177.166667
2,10,2,10,10,0,1000,1000,512,10000,2,0,8960.833333
4,1,4,10,1,0,1000,1000,512,10000,2,29,6367.083333
4,10,2,10,1,1,1000,1000,512,10000,5,0,7273.25
4,10,2,1000000,10,1,1000,10,1024,100,2,0,5128.5
2,10,4,1000000,1,0,1000,10,1024,100,2,29,9024
4,1,4,10,1,1,1000,1000,512,10000,5,29,6116.416667
2,1,2,1000000,1,1,1000,10,1024,100,5,0,9913.666667
2,10,2,1000000,10,1,1,10,1024,100,5,0,6419.666667
2,10,4,10,10,0,1000,10,512,100,2,29,7667.75
2,10,4,10,1,1,1,1000,512,10000,5,0,928.5
4,10,2,10,10,0,1000,10,1024,100,5,0,5523.416667
2,10,4,1000000,1,1,1000,1000,512,10000,2,0,9216.25
4,1,2,1000000,1,0,1000,10,1024,100,2,0,7490.583333
2,1,2,10,1,0,1,1000,512,10000,5,29,920.25
2,1,2,10,1,1,1000,1000,512,10000,5,0,9988.166667
4,1,4,1000000,1,0,1000,10,512,100,5,0,6375.25
4,1,4,10,10,0,1000,1000,512,10000,5,29,3946
4,1,4,1000000,1,1,1000,10,1024,100,5,29,6121.25
4,1,2,1000000,10,0,1,1000,512,10000,5,0,4155.666667
4,10,2,10,1,1,1000,10,1024,100,2,29,7433.333333
2,10,2,10,10,1,1000,1000,512,10000,5,0,9123.5
2,1,4,10,10,1,1000,1000,512,10000,5,29,7965.75
4,10,2,1000000,1,1,1,1000,512,10000,2,29,870.0833333
4,1,2,10,1,0,1000,10,1024,100,5,29,7125.916667
4,1,2,10,10,0,1,10,512,100,2,0,4074.166667
2,1,4,10,1,1,1,10,512,100,2,0,908.9166667
2,10,2,10,10,0,1000,1000,512,10000,2,29,9199.083333
4,1,2,1000000,10,1,1000,1000,512,10000,2,29,5326.75
4,10,2,1000000,1,1,1,1000,1024,10000,2,0,893.8333333
4,1,4,1000000,10,1,1,10,1024,100,5,29,2978.583333
2,1,2,1000000,10,1,1,10,1024,100,5,29,6424.5
4,1,4,1000000,1,1,1000,10,512,100,2,29,6133.166667
2,1,2,1000000,1,1,1000,10,1024,100,2,29,9794.916667
4,1,4,1000000,1,1,1000,10,1024,100,2,29,6035.25
2,1,4,1000000,10,0,1000,10,1024,100,5,0,8073.333333
4,10,4,10,10,1,1000,1000,1024,10000,2,29,4119.916667
4,10,4,10,10,1,1,10,512,100,2,29,3011.166667
2,10,2,1000000,1,1,1,10,1024,100,2,29,906.8333333
2,1,4,10,1,0,1000,10,512,100,2,0,9011.333333
2,1,2,10,10,1,1000,1000,1024,10000,2,0,9004.833333
4,10,2,1000000,10,1,1000,1000,512,10000,2,29,5140.166667
4,10,4,1000000,10,0,1,10,1024,100,2,0,3147.666667
4,10,4,1000000,10,0,1000,10,512,100,5,0,4066.5
2,1,2,1000000,10,1,1000,1000,512,10000,2,29,9028.666667
2,1,2,1000000,1,0,1,10,512,100,2,29,912.6666667
2,10,4,1000000,10,0,1000,1000,512,10000,2,29,8426.75
4,1,4,1000000,10,1,1,1000,1024,10000,2,29,3033.5
2,1,4,1000000,10,1,1,1000,1024,10000,2,29,6150.083333
2,10,4,10,1,0,1,1000,512,10000,2,0,916.9166667
2,10,2,1000000,1,1,1,10,512,100,2,0,903.6666667
2,10,4,1000000,1,1,1,10,1024,100,5,29,914.0833333
2,10,2,10,10,0,1,1000,1024,10000,2,0,6322.916667
4,1,2,10,10,1,1,1000,512,10000,5,29,4063.416667
2,1,4,1000000,1,0,1000,10,512,100,5,0,8844.75
2,10,4,10,1,0,1000,10,512,100,2,0,8863.166667
4,1,4,10,10,1,1,10,1024,100,2,29,3021.583333
2,1,4,1000000,10,1,1000,10,1024,100,2,0,8137.833333
2,1,2,10,10,0,1000,1000,1024,10000,2,29,8812.5
4,1,4,10,1,1,1,1000,512,10000,5,0,886.6666667
4,10,4,1000000,10,1,1000,1000,512,10000,5,0,4139
4,10,4,10,1,1,1,10,512,100,5,29,863.8333333
2,10,4,10,10,0,1,1000,1024,10000,2,0,6152.833333
2,10,4,10,1,1,1000,10,512,100,2,0,9117.75
4,1,4,1000000,10,0,1,1000,1024,10000,5,0,3012.25
4,1,2,10,1,1,1000,1000,1024,10000,5,0,7497
2,10,2,1000000,10,1,1,10,1024,100,5,29,6548.166667
4,1,4,1000000,10,1,1000,1000,1024,10000,5,29,3728.083333
4,10,4,1000000,1,1,1,1000,512,10000,5,0,902.1666667
2,1,4,10,1,1,1000,1000,1024,10000,5,29,9295.416667
2,10,2,1000000,1,0,1000,1000,1024,10000,2,29,10104.75
4,10,2,10,10,0,1,10,1024,100,2,0,4078.5
4,1,2,10,1,1,1,10,512,100,2,29,881.0833333
2,10,2,1000000,1,1,1,1000,1024,10000,2,0,917.4166667
2,1,4,1000000,10,0,1,1000,1024,10000,5,29,6134.166667
2,1,2,10,1,0,1000,1000,1024,10000,2,0,9602.333333
2,1,2,10,10,1,1,1000,512,10000,5,0,6266.166667
2,10,2,10,1,1,1000,10,1024,100,2,29,9666.5
2,10,4,1000000,1,1,1000,10,512,100,2,29,9105.166667
2,1,2,10,1,0,1,1000,512,10000,2,29,910.5833333
4,10,2,10,1,0,1,10,512,100,5,0,876.5
4,1,2,1000000,1,1,1000,10,1024,100,2,29,7184.833333
4,10,2,1000000,1,0,1,10,512,100,2,0,871.1666667
2,10,4,1000000,1,1,1,10,512,100,5,29,919.9166667
2,10,2,1000000,10,0,1000,1000,1024,10000,5,0,9082.666667
4,1,4,10,10,0,1,10,1024,100,2,0,3020.666667
2,10,4,10,1,1,1000,1000,512,10000,5,29,9293.75
2,1,4,1000000,1,0,1000,1000,1024,10000,2,0,9074.166667
2,10,2,1000000,10,1,1000,1000,1024,10000,5,0,9184.75
4,1,2,10,10,0,1000,1000,512,10000,2,29,5679.666667
2,1,2,10,10,0,1000,1000,512,10000,2,29,9179.166667
4,10,2,1000000,1,0,1,1000,1024,10000,2,29,860.6666667
2,1,4,10,1,1,1000,1000,512,10000,2,29,9153.333333
2,10,2,10,10,0,1,1000,512,10000,5,29,6462.916667
4,1,2,1000000,1,1,1000,1000,512,10000,5,0,7540.333333
4,1,4,1000000,10,0,1000,10,512,100,2,29,4147.333333
2,10,4,1000000,10,1,1000,1000,512,10000,5,0,8183.583333
4,1,2,1000000,10,0,1000,10,1024,100,5,0,5063.083333
2,1,4,10,1,0,1,1000,512,10000,2,29,915.4166667
2,1,4,10,10,0,1,10,512,100,2,29,6152.833333
4,10,2,10,1,1,1000,1000,1024,10000,5,0,7187.583333
2,10,4,1000000,1,1,1,10,1024,100,5,0,906.3333333
4,10,2,10,1,1,1,1000,1024,10000,5,0,854.4166667
4,1,4,1000000,1,0,1,10,1024,100,2,29,875.9166667
4,1,2,1000000,10,0,1000,10,512,100,2,29,5303.166667
4,10,4,1000000,1,1,1000,1000,1024,10000,5,0,6329.416667
2,10,2,1000000,1,0,1,1000,512,10000,2,0,903.9166667
2,1,4,10,10,0,1,1000,512,10000,2,0,6283.166667
4,10,2,10,10,1,1000,10,1024,100,2,29,5585.666667
4,1,4,1000000,10,1,1,1000,512,10000,5,0,3006.25
2,1,4,1000000,10,1,1000,10,1024,100,5,0,8091.833333
4,1,4,10,1,0,1000,10,512,100,5,0,6260
2,10,4,1000000,1,0,1,10,1024,100,5,29,904.4166667
2,10,2,10,10,1,1,1000,512,10000,5,0,6428.75
2,1,2,1000000,1,1,1,1000,1024,10000,2,29,917.0833333
2,1,4,1000000,10,1,1,10,512,100,2,0,6163.916667
2,1,2,1000000,1,0,1000,1000,512,10000,5,0,9658.5
2,1,2,1000000,10,0,1000,1000,1024,10000,5,0,8889.833333
4,1,4,10,1,0,1,10,1024,100,5,0,881.8333333
2,1,2,1000000,1,0,1,1000,1024,10000,5,0,900.3333333
2,1,4,10,1,0,1000,10,512,100,5,29,9330.416667
4,10,4,10,1,0,1000,1000,1024,10000,5,29,6116.833333
2,10,2,10,1,0,1,1000,512,10000,2,0,898.8333333
2,1,4,1000000,10,1,1,10,1024,100,2,0,6213.833333
4,1,2,1000000,1,1,1000,10,512,100,5,0,7501.083333
2,10,4,10,1,1,1000,1000,1024,10000,2,29,9234.583333
4,10,2,10,1,0,1000,10,1024,100,2,0,7417.666667
4,10,4,10,1,1,1000,10,512,100,5,29,6454.916667
4,1,4,10,10,0,1000,1000,1024,10000,5,29,3808.666667
4,1,4,1000000,1,1,1000,1000,1024,10000,2,29,6166.25
2,1,4,10,10,0,1,10,1024,100,2,0,6241.5
2,1,2,1000000,1,0,1,1000,512,10000,5,0,916.5
4,1,4,1000000,1,1,1,1000,512,10000,2,29,879
2,10,4,10,1,0,1000,10,512,100,5,0,8986.5
4,1,2,10,10,0,1,1000,1024,10000,2,29,4210.916667
4,10,4,10,10,0,1000,10,512,100,5,29,3950.416667
4,1,4,1000000,1,0,1,1000,1024,10000,2,29,891
4,10,4,10,1,0,1,10,512,100,2,29,869.25
4,10,4,1000000,1,1,1,10,1024,100,2,0,877.75
4,10,4,1000000,1,0,1000,10,512,100,5,29,6161.5
4,10,4,1000000,1,0,1000,1000,1024,10000,2,0,6221.5
4,10,2,1000000,1,0,1000,1000,1024,10000,5,0,7684.75
4,10,4,10,1,0,1000,1000,1024,10000,5,0,6235
2,1,4,10,1,0,1,10,1024,100,5,29,907.3333333
2,10,4,10,1,0,1,10,1024,100,5,0,912.25
2,1,4,10,10,1,1,1000,512,10000,2,29,6135.75
4,1,2,10,1,0,1,1000,1024,10000,2,0,882.4166667
2,1,2,1000000,1,1,1000,1000,512,10000,5,0,10065.83333
2,1,4,1000000,1,0,1,10,1024,100,5,0,908.1666667
4,10,2,1000000,10,1,1,1000,512,10000,2,0,4278
4,10,4,10,10,0,1,10,1024,100,5,29,3015.916667
4,10,4,10,10,0,1000,1000,512,10000,5,29,3853.25
4,10,4,10,1,0,1000,10,1024,100,5,0,6277.833333
4,1,4,10,1,1,1,10,1024,100,5,29,899.4166667
4,1,2,10,1,0,1,1000,512,10000,5,29,845.5
4,10,4,10,10,0,1,10,512,100,5,0,3021
4,1,2,10,1,1,1000,10,1024,100,5,29,7455.666667
2,10,2,10,1,0,1,10,1024,100,2,0,890.75
4,10,4,10,10,1,1,10,1024,100,5,29,2982.916667
4,10,4,1000000,10,1,1,10,512,100,5,29,3091.833333
2,1,2,10,1,1,1000,1000,1024,10000,5,29,9881.333333
4,1,4,1000000,10,1,1,10,512,100,5,0,3114.25
4,1,4,10,1,1,1000,1000,512,10000,2,0,6387.833333
2,10,2,1000000,1,1,1,1000,512,10000,2,0,902.1666667
4,10,4,1000000,10,0,1000,1000,1024,10000,2,0,4366.833333
4,10,4,10,10,1,1000,10,1024,100,5,29,3865.666667
2,10,4,10,10,1,1000,1000,1024,10000,2,29,8296.833333
4,1,2,10,10,0,1,10,1024,100,2,29,4086.083333
4,10,4,1000000,1,0,1,1000,512,10000,2,0,101.6666667
2,1,4,1000000,1,0,1,1000,1024,10000,2,0,908.3333333
2,10,2,1000000,10,1,1000,10,1024,100,5,0,8862.25
4,1,2,1000000,10,1,1,1000,1024,10000,2,0,4190.833333
4,1,4,10,1,1,1000,1000,1024,10000,2,29,6073.083333
2,10,2,1000000,1,0,1000,10,1024,100,5,0,9389.583333
2,1,4,10,1,1,1,1000,1024,10000,2,29,886.75
2,10,4,1000000,10,0,1000,10,1024,100,5,0,8120.166667
2,1,4,1000000,10,0,1000,1000,1024,10000,2,0,8353
