topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,<$throughput
4,1,4,1000000,10,1,1,10,1024,100,2,29,0
2,1,2,10,10,0,1,1000,512,10000,5,0,nan
2,1,2,10,1,1,1000,10,512,100,2,29,nan
4,1,4,10,10,0,1,10,1024,100,5,0,4842.833333
2,10,2,1000000,10,0,1000,1000,1024,10000,2,0,nan
4,10,2,1000000,10,0,1000,10,1024,100,5,0,0
4,10,4,1000000,10,1,1,10,1024,100,5,0,0
2,10,2,1000000,10,0,1,10,1024,100,2,0,nan
2,1,2,10,1,0,1000,1000,512,10000,2,0,nan
4,10,4,1000000,10,1,1,1000,512,10000,5,0,nan
2,10,2,10,10,0,1000,1000,1024,10000,2,29,0
4,1,2,10,10,1,1,10,512,100,2,29,4268.5
4,10,4,1000000,1,0,1000,10,512,100,2,29,nan
2,1,2,1000000,1,1,1000,10,1024,100,5,29,0
4,10,2,10,10,1,1000,10,512,100,5,0,6802.6
2,1,2,10,1,0,1000,10,1024,100,2,0,0
2,10,2,1000000,1,0,1000,10,1024,100,2,0,nan
2,1,2,10,1,1,1,1000,512,10000,2,29,nan
2,10,4,10,1,0,1,1000,512,10000,2,0,nan
4,10,4,10,1,0,1,1000,512,10000,5,29,nan
2,10,4,1000000,10,1,1000,1000,512,10000,2,29,nan
2,1,4,10,10,1,1000,10,512,100,2,0,15944.66667
4,1,2,1000000,1,0,1000,10,1024,100,5,0,0
4,1,2,1000000,1,0,1,10,1024,100,2,29,nan
4,10,2,1000000,1,1,1000,1000,1024,10000,5,0,0
4,10,2,10,10,0,1,10,512,100,5,29,4512.2
4,10,4,1000000,10,1,1000,1000,1024,10000,5,0,66
4,1,2,1000000,1,0,1000,10,1024,100,5,29,0
2,1,2,10,1,0,1,1000,1024,10000,2,0,nan
2,1,4,1000000,10,1,1,10,1024,100,2,0,0
2,1,2,1000000,10,0,1000,1000,1024,10000,5,0,nan
2,1,2,1000000,1,0,1000,1000,1024,10000,2,29,nan
2,1,2,1000000,1,0,1,10,1024,100,5,0,nan
4,1,4,1000000,1,0,1,1000,512,10000,5,29,nan
4,1,2,10,1,1,1000,1000,1024,10000,2,0,0
4,10,4,10,10,0,1000,10,512,100,5,0,7880.5
2,1,4,10,10,0,1,1000,1024,10000,5,29,nan
4,1,4,10,10,1,1,10,1024,100,5,29,3796.833333
4,1,2,10,1,1,1,10,1024,100,5,29,0
4,1,2,1000000,10,1,1,10,1024,100,5,29,711.3333333
2,1,2,10,10,0,1,10,512,100,5,0,nan
2,1,2,1000000,1,0,1,1000,512,10000,5,0,nan
4,10,4,10,10,1,1000,10,512,100,5,29,9869.9
2,10,2,10,10,1,1000,1000,1024,10000,5,0,0
2,1,4,10,10,0,1000,1000,512,10000,2,0,13483.6
4,1,2,10,1,1,1000,10,512,100,5,29,3556
4,1,2,1000000,10,1,1000,1000,512,10000,2,29,1650.666667
4,1,2,1000000,1,1,1000,1000,512,10000,2,0,nan
4,1,2,10,1,1,1,10,1024,100,2,0,0
4,1,2,1000000,10,0,1,1000,512,10000,5,0,809.6666667
4,10,4,10,1,0,1000,1000,1024,10000,2,0,0
2,10,2,1000000,10,0,1000,1000,512,10000,5,0,0
2,10,4,1000000,10,0,1,1000,1024,10000,5,29,nan
4,1,2,1000000,10,0,1,1000,1024,10000,2,0,907.25
2,1,4,10,1,0,1,1000,512,10000,2,29,nan
4,10,4,10,10,0,1,1000,1024,10000,5,0,0
4,1,4,10,10,1,1000,10,1024,100,2,29,10899.45455
2,1,4,1000000,1,0,1000,1000,1024,10000,2,29,nan
4,10,2,1000000,10,0,1,1000,512,10000,2,0,nan
2,1,2,10,10,1,1000,10,1024,100,5,0,10.5
4,1,2,1000000,10,0,1000,10,512,100,2,29,1363.75
2,1,2,1000000,1,0,1,1000,512,10000,2,29,nan
2,1,2,1000000,1,0,1,10,1024,100,5,0,nan
2,10,4,1000000,1,1,1,10,1024,100,5,0,nan
2,1,2,1000000,10,0,1,1000,1024,10000,2,0,nan
4,10,4,1000000,1,1,1,10,1024,100,5,29,nan
4,10,4,1000000,1,1,1000,10,1024,100,5,29,0
2,1,2,10,10,1,1,1000,512,10000,5,29,3591.25
4,10,2,10,1,0,1,1000,1024,10000,5,0,nan
4,1,4,10,10,0,1,10,1024,100,2,29,0
4,1,2,10,10,0,1000,10,1024,100,2,29,7325
2,1,2,10,10,1,1,10,512,100,5,0,0
2,1,2,10,10,0,1000,1000,1024,10000,2,0,4623.333333
2,1,4,1000000,10,1,1000,1000,512,10000,2,0,0
4,10,4,1000000,1,0,1,1000,512,10000,5,29,nan
2,1,2,1000000,10,1,1000,10,1024,100,5,29,0
2,1,2,10,10,0,1000,10,512,100,5,0,2110.5
4,1,4,1000000,1,1,1000,10,512,100,2,29,0
2,10,2,1000000,10,1,1000,10,512,100,5,0,0
2,1,2,1000000,10,0,1000,1000,512,10000,5,0,nan
4,1,2,10,10,0,1,10,1024,100,5,0,3365.666667
4,10,2,1000000,1,1,1,1000,512,10000,2,0,nan
2,1,4,1000000,1,1,1,10,512,100,2,29,nan
4,1,4,1000000,10,0,1000,10,512,100,5,0,122.6
2,10,4,1000000,10,0,1,1000,512,10000,5,0,nan
2,10,4,1000000,1,0,1,10,512,100,5,0,nan
2,10,4,10,10,0,1000,1000,1024,10000,5,29,0
2,1,4,10,1,0,1,1000,512,10000,5,29,nan
2,10,4,10,10,0,1,10,1024,100,2,0,nan
4,1,2,10,10,1,1,1000,1024,10000,2,29,3260.6
4,10,4,10,10,0,1000,1000,1024,10000,5,29,7324.625
2,1,2,10,1,1,1,10,512,100,2,0,nan
2,1,2,10,1,0,1,10,512,100,5,0,nan
4,1,2,10,10,1,1000,1000,512,10000,2,0,8524.333333
4,10,2,1000000,1,0,1,1000,1024,10000,2,0,nan
2,10,2,10,10,0,1,1000,1024,10000,2,29,0
2,1,4,1000000,10,1,1,1000,512,10000,2,0,nan
4,10,4,1000000,10,0,1,10,512,100,5,0,0
4,1,2,10,10,1,1000,1000,1024,10000,5,29,1190.333333
4,1,2,1000000,10,1,1,10,1024,100,2,29,915.8
4,1,4,1000000,10,1,1,1000,1024,10000,2,0,0
2,10,2,1000000,1,1,1000,10,1024,100,5,0,nan
2,1,4,10,1,1,1,10,1024,100,2,29,nan
2,10,4,1000000,1,0,1,1000,1024,10000,5,0,nan
2,1,4,10,10,0,1,10,512,100,2,0,2429
2,1,4,10,10,0,1000,10,512,100,5,29,nan
2,1,4,1000000,10,1,1,10,512,100,2,29,0
2,1,4,1000000,10,1,1000,10,512,100,2,29,nan
2,10,2,10,10,1,1000,10,1024,100,5,29,8068.5
4,10,4,10,1,0,1,10,1024,100,2,29,nan
2,1,2,1000000,1,1,1,1000,1024,10000,2,0,nan
2,1,4,1000000,10,1,1000,1000,1024,10000,2,0,0
4,10,4,1000000,10,0,1,10,512,100,2,29,nan
4,10,4,10,1,1,1000,10,1024,100,5,29,0
2,10,4,10,1,0,1000,10,1024,100,5,0,0
4,10,4,10,10,0,1000,10,1024,100,2,0,0
2,1,2,10,1,1,1,10,512,100,5,0,nan
4,10,2,1000000,10,0,1,10,512,100,5,0,1174.833333
4,10,4,10,1,1,1,10,512,100,5,29,nan
2,1,2,1000000,10,0,1,10,512,100,2,0,0
2,1,2,10,1,0,1,10,512,100,2,0,nan
4,10,4,10,10,0,1,10,1024,100,2,0,4443.75
4,10,4,1000000,10,0,1000,10,512,100,5,29,nan
2,10,2,10,1,0,1,1000,1024,10000,5,0,nan
4,1,4,1000000,1,1,1000,1000,512,10000,2,29,0
2,1,2,1000000,1,1,1,10,512,100,5,0,nan
4,1,2,1000000,10,1,1000,10,1024,100,2,0,1762
4,10,4,1000000,1,1,1,1000,512,10000,5,29,nan
2,1,2,10,10,0,1000,10,1024,100,2,29,1756
4,1,2,10,10,1,1,10,1024,100,2,29,3298
2,10,4,10,10,0,1,1000,1024,10000,2,0,nan
4,10,2,1000000,10,1,1,1000,1024,10000,2,29,0
4,10,4,1000000,1,1,1000,1000,1024,10000,2,0,10187.33333
4,10,4,1000000,10,1,1000,1000,512,10000,5,29,0
4,1,2,10,1,1,1,10,512,100,2,0,nan
4,10,4,1000000,1,0,1000,1000,1024,10000,5,29,0
2,1,2,1000000,10,1,1000,1000,1024,10000,2,0,nan
2,1,2,10,1,1,1,1000,1024,10000,5,29,nan
2,10,2,1000000,10,0,1000,10,512,100,2,0,0
4,10,4,1000000,1,0,1000,10,512,100,2,29,0
4,1,4,1000000,10,0,1,10,512,100,2,29,nan
2,1,2,1000000,1,0,1000,1000,512,10000,2,29,nan
2,10,4,1000000,1,0,1,1000,1024,10000,2,0,nan
2,10,4,1000000,10,0,1000,1000,512,10000,5,29,nan
2,1,2,1000000,1,1,1000,1000,1024,10000,5,0,nan
2,10,4,10,10,1,1000,1000,512,10000,5,29,2353.5
2,1,2,10,1,0,1000,1000,1024,10000,5,0,nan
4,10,2,10,10,0,1000,10,1024,100,5,29,5705.333333
2,1,2,10,10,0,1000,1000,1024,10000,5,29,nan
4,1,2,1000000,1,1,1,1000,1024,10000,2,29,nan
2,10,4,1000000,10,1,1000,1000,512,10000,5,0,nan
4,10,4,10,1,1,1000,1000,512,10000,5,0,0
4,1,2,1000000,10,1,1000,10,512,100,2,0,800
2,1,2,10,1,0,1,10,1024,100,5,0,nan
4,10,2,1000000,10,0,1000,1000,512,10000,5,29,1687.2
2,1,2,1000000,1,0,1,10,512,100,5,0,nan
2,10,2,10,10,1,1,1000,512,10000,5,0,nan
4,1,4,1000000,1,0,1000,1000,1024,10000,2,29,0
2,1,2,1000000,10,0,1,10,1024,100,5,0,0
4,1,2,10,1,0,1,10,1024,100,2,0,0
2,1,2,10,10,0,1,1000,512,10000,5,0,nan
2,1,4,10,1,0,1000,10,1024,100,5,29,nan
4,1,2,1000000,1,0,1000,1000,512,10000,2,0,0
2,1,4,1000000,1,0,1,10,512,100,5,29,nan
2,1,2,10,10,1,1,10,1024,100,2,0,nan
2,1,2,10,10,0,1000,1000,1024,10000,5,0,nan
4,10,4,10,10,0,1000,1000,1024,10000,2,29,nan
2,1,2,10,10,1,1,10,512,100,5,0,0
2,1,4,1000000,1,0,1,10,512,100,2,29,nan
2,10,2,1000000,1,1,1,1000,1024,10000,5,0,nan
4,10,4,10,10,0,1000,10,1024,100,2,29,10757.33333
2,1,4,10,1,0,1,1000,1024,10000,2,29,nan
4,1,4,10,10,0,1000,1000,1024,10000,5,0,9456.8
4,1,2,10,10,1,1,10,512,100,2,0,4082.25
4,10,2,10,1,0,1,1000,512,10000,2,0,nan
2,1,4,10,1,0,1,1000,512,10000,2,29,nan
4,1,2,1000000,1,0,1000,1000,1024,10000,2,29,0
2,1,2,1000000,10,0,1,10,512,100,2,0,nan
4,1,4,10,1,1,1000,1000,512,10000,5,29,0
2,10,4,1000000,10,0,1,1000,1024,10000,2,0,nan
2,1,2,1000000,1,1,1,10,1024,100,2,29,nan
2,10,4,10,1,1,1,10,1024,100,5,0,nan
4,10,4,10,1,0,1,1000,1024,10000,5,0,0
2,1,2,1000000,1,1,1000,1000,512,10000,2,0,nan
2,1,2,1000000,10,1,1,1000,512,10000,5,0,0
4,1,2,1000000,10,0,1000,1000,512,10000,2,0,1920.2
4,10,2,10,1,0,1,10,1024,100,5,0,nan
4,10,4,10,1,1,1,10,1024,100,5,29,nan
4,1,2,10,1,1,1,1000,1024,10000,2,0,nan
2,10,4,10,1,0,1000,10,1024,100,2,0,0
4,10,4,1000000,1,0,1,1000,512,10000,2,0,nan
2,1,4,1000000,10,1,1000,1000,1024,10000,5,29,0
4,10,2,1000000,10,1,1,1000,512,10000,2,0,nan
4,1,2,10,10,0,1000,1000,512,10000,2,0,9768.4
4,1,4,10,10,0,1000,10,512,100,5,29,10834.08333
4,10,2,10,10,1,1000,1000,1024,10000,5,0,5462
4,1,2,10,1,1,1000,10,1024,100,2,29,6831.5
4,1,2,10,10,0,1000,10,1024,100,5,0,7191.25
2,10,4,1000000,10,1,1,10,1024,100,5,29,nan
4,1,2,10,1,1,1000,10,1024,100,5,0,nan
4,1,4,10,10,0,1,1000,1024,10000,2,0,nan
2,1,2,10,1,1,1000,10,1024,100,5,0,nan
4,1,2,1000000,1,1,1000,10,1024,100,2,29,1776
4,10,4,1000000,1,0,1000,10,1024,100,5,29,6785.5
2,1,2,10,10,0,1,10,512,100,2,0,nan
2,1,2,1000000,1,0,1000,10,1024,100,5,0,nan
4,1,2,10,1,1,1,1000,512,10000,5,0,nan
4,1,4,1000000,10,1,1000,10,512,100,5,0,109.5
2,1,2,10,10,0,1,10,1024,100,5,0,nan
2,1,2,1000000,1,1,1000,10,512,100,2,0,nan
2,10,4,1000000,1,0,1000,10,1024,100,5,0,nan
2,10,4,1000000,1,1,1,1000,512,10000,2,0,nan
2,1,2,10,1,1,1000,10,512,100,2,0,nan
2,1,2,10,10,1,1000,10,512,100,5,0,418.5
2,1,2,10,10,0,1000,10,512,100,2,29,656
4,10,2,1000000,1,0,1,1000,512,10000,5,0,0
2,1,2,10,1,1,1,10,512,100,2,0,nan
2,1,4,10,1,0,1000,1000,1024,10000,5,29,nan
2,1,4,10,1,1,1000,1000,512,10000,2,0,nan
4,10,2,1000000,1,1,1,1000,1024,10000,5,0,nan
4,10,4,10,1,0,1000,10,512,100,2,29,5966
4,10,4,10,1,0,1,10,1024,100,2,29,0
4,1,4,10,10,0,1000,1000,1024,10000,2,0,2935
2,10,4,1000000,10,0,1,10,512,100,5,0,0
4,10,2,1000000,1,1,1000,10,512,100,2,0,0
2,1,4,1000000,1,1,1,10,1024,100,2,29,nan
4,10,4,1000000,1,0,1000,10,1024,100,5,29,nan
4,10,4,10,1,0,1000,10,1024,100,2,0,0
4,10,2,10,1,1,1000,1000,512,10000,5,0,6591.5
2,1,2,1000000,1,0,1,10,1024,100,2,0,nan
4,1,2,10,10,0,1,1000,1024,10000,5,29,nan
2,1,4,10,10,0,1,1000,1024,10000,5,0,5747.5
4,10,2,10,10,1,1,1000,1024,10000,5,0,4581
2,1,4,1000000,1,1,1000,10,512,100,5,0,nan
4,1,2,1000000,10,0,1,1000,512,10000,5,29,809.3333333
4,1,4,1000000,10,0,1,1000,512,10000,2,0,0
4,10,2,1000000,1,0,1000,10,1024,100,2,0,0
4,10,4,10,10,1,1000,10,1024,100,5,29,7464.375
2,10,2,1000000,10,0,1000,1000,1024,10000,5,0,0
4,1,2,10,10,1,1,1000,1024,10000,5,29,nan
4,10,2,1000000,10,0,1,10,1024,100,5,0,413.6666667
2,1,2,1000000,10,1,1,1000,512,10000,2,0,0
2,10,4,10,10,1,1,10,512,100,2,0,0
2,10,4,1000000,10,1,1000,10,512,100,5,0,nan
2,1,2,1000000,10,1,1,10,1024,100,5,0,nan
4,1,2,10,10,0,1000,1000,512,10000,5,0,nan
4,1,2,1000000,1,0,1000,10,512,100,2,29,0
4,10,2,1000000,1,0,1,1000,512,10000,2,0,0
4,10,4,1000000,10,1,1000,10,1024,100,5,29,55
2,1,4,10,1,0,1,10,1024,100,2,29,nan
4,10,2,1000000,1,0,1,1000,512,10000,5,0,nan
4,10,4,1000000,1,0,1000,1000,512,10000,2,0,0
4,10,4,1000000,10,1,1,10,512,100,5,0,0
2,1,4,10,10,0,1000,1000,1024,10000,2,0,16496.5
4,10,2,1000000,10,0,1000,1000,1024,10000,5,29,1159
2,1,4,1000000,10,1,1,10,512,100,2,0,nan
2,1,4,10,1,0,1000,10,512,100,2,29,nan
2,1,2,10,1,0,1,1000,512,10000,2,29,nan
4,1,4,1000000,10,1,1000,1000,512,10000,2,29,81.33333333
4,10,2,10,1,0,1000,10,512,100,2,0,2264.666667
4,10,2,10,1,0,1,1000,1024,10000,2,0,nan
4,10,2,1000000,10,0,1000,10,512,100,5,0,781.3333333
2,1,2,1000000,10,0,1,1000,1024,10000,2,0,0
4,1,4,1000000,10,0,1000,10,512,100,2,29,26.33333333
2,10,4,1000000,10,0,1000,1000,1024,10000,2,0,nan
4,1,4,10,1,0,1,10,1024,100,2,29,nan
2,10,2,1000000,1,1,1,1000,1024,10000,2,0,nan
2,1,4,10,1,1,1000,1000,512,10000,5,29,nan
4,1,4,1000000,1,0,1,1000,512,10000,2,29,0
4,1,4,10,10,1,1000,10,512,100,5,29,10602.91667
2,1,4,10,1,1,1,1000,512,10000,2,29,nan
4,1,2,1000000,10,1,1000,1000,1024,10000,2,29,1946.8
4,1,4,10,1,1,1,10,512,100,2,29,0
4,1,4,10,10,0,1,10,512,100,5,29,nan
2,1,4,10,1,0,1,10,1024,100,2,29,nan
4,10,2,1000000,10,1,1000,10,512,100,5,29,1112.666667
4,10,4,10,10,0,1000,1000,1024,10000,2,0,11153.58333
2,1,2,1000000,10,1,1,10,512,100,5,0,0
4,10,2,10,1,0,1000,10,512,100,5,0,5217
4,1,2,10,1,1,1000,1000,512,10000,5,29,5611.5
2,10,4,10,10,0,1,1000,1024,10000,2,0,285.5
2,1,2,1000000,1,0,1000,1000,512,10000,5,0,6275
4,10,4,1000000,1,1,1,1000,1024,10000,2,29,nan
4,1,2,1000000,10,0,1,1000,512,10000,2,0,940.25
2,1,2,1000000,1,0,1000,10,1024,100,5,0,nan
2,10,4,10,10,1,1000,10,1024,100,5,0,19997.5
2,10,4,1000000,10,1,1000,10,512,100,5,29,0
2,1,2,10,10,1,1000,10,1024,100,2,0,nan
4,1,2,10,10,1,1000,10,1024,100,2,0,7206.666667
2,1,2,10,10,0,1,1000,512,10000,5,0,nan
4,1,2,10,1,1,1,1000,1024,10000,5,0,nan
4,1,2,10,10,0,1,1000,512,10000,2,29,4131.5
4,10,4,10,1,0,1000,10,1024,100,5,0,3534.666667
2,1,4,1000000,1,0,1000,10,512,100,5,0,0
4,10,4,10,1,0,1000,1000,1024,10000,5,29,10211.66667
4,1,4,1000000,10,1,1,1000,1024,10000,2,29,0
2,1,4,10,1,1,1000,10,1024,100,2,0,nan
4,10,4,10,1,1,1,10,512,100,2,0,nan
2,1,2,10,1,1,1,10,1024,100,5,29,nan
4,1,2,1000000,10,0,1,10,1024,100,2,29,nan
2,1,4,1000000,10,1,1,10,1024,100,2,29,0
2,1,4,10,1,1,1000,10,1024,100,5,29,nan
2,1,2,10,10,1,1,1000,512,10000,2,29,nan
2,10,2,1000000,1,0,1,10,1024,100,2,0,nan
4,10,4,1000000,1,1,1000,1000,1024,10000,5,29,nan
4,10,2,1000000,1,0,1000,1000,1024,10000,5,0,0
2,10,4,1000000,1,1,1,1000,512,10000,5,0,nan
4,10,4,1000000,1,0,1000,1000,1024,10000,2,0,5871
2,1,2,1000000,10,0,1000,10,512,100,5,29,0
4,10,4,1000000,10,0,1000,10,512,100,2,29,124.6666667
2,1,2,10,10,1,1000,1000,1024,10000,5,0,nan
4,10,2,10,1,1,1,1000,512,10000,5,0,nan
2,1,2,10,1,1,1000,10,512,100,2,0,0
2,10,4,1000000,10,1,1000,10,1024,100,5,29,nan
2,10,4,1000000,10,0,1,1000,512,10000,2,29,0
2,1,2,1000000,10,0,1,10,1024,100,2,0,nan
4,10,4,1000000,10,1,1,1000,1024,10000,5,0,0
2,1,4,10,10,0,1000,10,1024,100,5,0,0
4,1,2,1000000,1,1,1,10,1024,100,2,29,0
4,1,2,10,10,0,1000,10,512,100,2,0,7958.666667
4,1,2,1000000,1,0,1,1000,512,10000,5,29,0
2,1,2,1000000,10,0,1,10,512,100,5,0,0
2,1,4,1000000,10,1,1000,10,1024,100,2,0,0
4,1,2,10,1,0,1000,10,512,100,5,0,0
4,1,2,1000000,10,0,1,10,1024,100,2,29,1112.6
2,1,2,1000000,1,0,1,10,512,100,2,0,nan
2,1,2,10,10,1,1000,1000,512,10000,2,0,11130
2,1,4,10,10,1,1,10,1024,100,2,29,0
4,1,4,1000000,10,1,1,10,512,100,5,0,0
4,1,4,10,10,1,1000,10,1024,100,2,29,4108.666667
2,10,4,10,10,0,1,10,512,100,5,0,0
2,10,4,1000000,10,1,1,1000,1024,10000,5,29,nan
2,10,4,10,1,1,1000,1000,512,10000,5,0,nan
2,1,4,10,10,0,1,10,512,100,2,0,nan
2,1,4,10,1,1,1,10,1024,100,5,29,nan
4,10,4,10,1,1,1,1000,1024,10000,5,29,nan
2,10,4,10,10,1,1,10,1024,100,5,29,2412
2,1,2,10,1,1,1000,10,1024,100,2,0,nan
4,10,2,1000000,10,0,1000,10,512,100,5,0,1309
2,1,4,10,10,0,1000,10,512,100,2,29,1430.5
2,1,2,1000000,1,1,1000,1000,1024,10000,2,0,nan
4,10,4,1000000,10,0,1,1000,512,10000,2,29,67.5
2,1,2,10,1,1,1000,10,512,100,5,0,0
4,1,2,10,1,1,1000,1000,512,10000,5,0,4348
2,1,2,1000000,1,0,1000,1000,1024,10000,5,0,nan
4,1,2,10,1,1,1,1000,512,10000,2,29,nan
2,1,4,1000000,10,0,1000,1000,1024,10000,2,0,0
2,10,2,10,10,1,1000,1000,512,10000,5,29,7911
4,10,2,10,1,1,1000,10,1024,100,5,0,5377
2,10,2,10,10,1,1000,1000,1024,10000,5,29,11471.5
2,1,2,10,1,0,1000,10,512,100,2,0,0
2,1,4,1000000,1,1,1,10,512,100,2,0,nan
2,1,2,1000000,1,1,1000,1000,512,10000,5,0,nan
2,1,4,10,10,0,1,10,1024,100,2,29,0
2,10,2,1000000,1,0,1000,10,512,100,2,0,991.5
4,10,4,10,10,0,1,1000,1024,10000,2,29,30.55555556
4,10,4,10,1,0,1,10,1024,100,5,29,0
4,1,2,10,1,0,1,1000,1024,10000,5,0,nan
4,1,2,10,10,0,1,1000,1024,10000,2,29,3058
2,10,4,10,1,1,1000,1000,512,10000,2,0,nan
4,10,2,10,10,0,1,10,512,100,2,0,4068.5
2,1,2,1000000,10,1,1000,1000,1024,10000,5,0,nan
2,10,2,1000000,1,0,1000,1000,1024,10000,5,0,nan
4,10,2,1000000,10,1,1000,1000,512,10000,5,0,1571
4,1,2,10,1,0,1,1000,1024,10000,2,29,nan
2,1,2,10,10,1,1,10,1024,100,2,29,0
4,1,2,1000000,10,0,1,10,512,100,5,29,nan
2,10,4,10,1,0,1,1000,1024,10000,2,0,nan
2,10,2,10,10,0,1,1000,512,10000,2,29,2345.666667
2,1,2,10,1,0,1,10,1024,100,2,0,nan
2,1,4,10,1,1,1,10,1024,100,2,29,nan
4,10,4,1000000,10,1,1,1000,512,10000,2,29,0
2,10,2,1000000,10,1,1000,10,1024,100,2,0,0
2,1,2,10,1,1,1,1000,1024,10000,5,0,nan
2,1,4,1000000,1,0,1000,1000,1024,10000,5,29,nan
4,10,4,1000000,10,1,1000,1000,512,10000,2,0,nan
2,1,2,10,1,1,1000,10,512,100,5,0,0
2,1,4,1000000,10,0,1,10,1024,100,5,29,0
4,10,4,10,1,1,1000,10,1024,100,5,29,6197
4,10,4,10,1,1,1000,1000,1024,10000,2,29,8115.5
2,1,2,1000000,10,1,1000,1000,512,10000,5,29,0
2,1,2,1000000,1,1,1000,1000,1024,10000,5,0,0
4,10,4,10,1,0,1000,1000,512,10000,5,0,nan
2,10,4,1000000,10,0,1,10,512,100,2,0,nan
4,1,4,10,10,1,1,1000,1024,10000,5,29,4961.833333
2,1,4,1000000,1,0,1000,1000,512,10000,5,29,nan
2,1,2,10,10,0,1000,1000,1024,10000,2,0,0
4,1,4,1000000,10,1,1000,1000,1024,10000,2,0,nan
2,10,4,1000000,10,1,1000,10,1024,100,5,0,nan
2,10,4,10,10,0,1,1000,1024,10000,5,0,0
4,1,2,10,10,1,1,1000,512,10000,5,29,nan
2,1,4,10,1,1,1000,10,1024,100,5,29,nan
2,1,2,1000000,10,0,1,10,512,100,5,0,nan
2,1,2,10,1,1,1000,1000,512,10000,2,29,nan
2,1,4,10,1,1,1000,10,512,100,5,29,nan
4,10,4,1000000,1,1,1000,10,512,100,5,29,0
4,1,2,10,1,0,1,1000,512,10000,5,0,nan
4,10,2,10,1,0,1000,1000,1024,10000,5,0,nan
2,1,2,10,1,1,1,1000,512,10000,5,0,nan
2,1,2,10,1,0,1000,1000,512,10000,5,0,nan
2,1,4,1000000,10,0,1,1000,1024,10000,5,29,0
4,10,2,1000000,10,0,1000,10,1024,100,5,0,1880.5
4,10,4,1000000,1,1,1000,10,512,100,2,0,nan
4,10,2,10,1,0,1000,1000,512,10000,2,0,0
2,1,4,10,1,0,1,1000,1024,10000,5,29,nan
2,1,2,1000000,10,0,1000,10,1024,100,5,29,0
4,10,4,10,10,1,1000,1000,1024,10000,2,0,10238.14286
2,1,2,10,1,0,1,10,1024,100,2,0,nan
4,1,2,1000000,10,0,1,10,512,100,2,0,nan
4,1,2,10,10,0,1000,1000,512,10000,5,29,8019
2,1,4,1000000,1,0,1,1000,512,10000,2,0,nan
2,1,4,10,10,0,1000,1000,1024,10000,2,0,8547.666667
4,1,4,1000000,10,0,1000,1000,1024,10000,5,29,188
4,1,2,1000000,1,0,1000,1000,512,10000,2,29,4852
2,1,2,10,10,0,1,1000,512,10000,5,0,4059.714286
4,1,2,1000000,1,1,1,1000,512,10000,2,0,nan
2,1,2,1000000,1,0,1,1000,1024,10000,5,29,nan
4,1,4,10,10,0,1000,1000,512,10000,2,29,9807.4
2,1,4,1000000,1,0,1,1000,1024,10000,2,29,nan
2,1,2,10,1,1,1,1000,512,10000,5,0,nan
4,1,2,10,10,0,1000,1000,1024,10000,5,0,6966.5
2,1,4,10,10,0,1,10,512,100,5,0,0
2,1,4,1000000,1,1,1,1000,512,10000,2,29,nan
2,10,4,10,10,0,1000,10,1024,100,2,29,nan
4,1,4,1000000,1,1,1000,10,1024,100,2,29,nan
4,1,2,1000000,10,1,1,1000,512,10000,5,29,884.6666667
4,10,2,1000000,1,0,1000,1000,512,10000,5,0,nan
4,1,4,10,1,1,1,10,1024,100,5,29,nan
2,1,4,1000000,1,0,1,10,1024,100,2,29,nan
2,10,4,1000000,1,1,1,10,1024,100,2,0,nan
2,1,4,10,1,0,1000,1000,512,10000,2,29,nan
4,10,2,10,10,0,1000,1000,512,10000,5,29,3959.666667
4,10,4,10,1,0,1000,10,1024,100,2,29,7859
2,1,4,1000000,10,0,1000,10,512,100,5,0,nan
2,1,4,1000000,10,0,1,1000,512,10000,5,0,0
4,10,4,10,1,1,1,1000,512,10000,5,0,nan
2,1,2,10,10,0,1000,10,1024,100,2,0,0
4,1,4,1000000,10,1,1,1000,1024,10000,5,29,nan
2,10,2,10,10,0,1,1000,1024,10000,5,29,2404.333333
2,1,2,10,10,1,1000,1000,1024,10000,2,0,nan
2,10,2,10,1,1,1000,10,1024,100,2,0,0
4,1,2,10,1,1,1000,10,512,100,2,29,0
2,10,2,10,10,0,1,10,1024,100,2,0,0
4,10,4,10,1,0,1000,10,1024,100,2,29,10937
4,10,4,1000000,1,0,1000,1000,1024,10000,5,0,nan
2,1,4,1000000,10,0,1,10,512,100,2,29,0
2,1,2,1000000,10,1,1000,1000,512,10000,2,0,0
4,10,4,1000000,1,0,1,1000,1024,10000,2,29,nan
4,10,4,10,10,0,1,1000,512,10000,5,0,nan
2,1,4,1000000,1,1,1,1000,1024,10000,2,29,nan
2,1,4,1000000,1,0,1000,1000,512,10000,2,0,nan
4,1,4,1000000,1,1,1,1000,512,10000,5,29,0
4,10,2,10,1,1,1,10,512,100,2,0,nan
2,1,2,1000000,1,0,1000,1000,1024,10000,2,0,nan
2,10,4,1000000,1,0,1,10,1024,100,5,0,nan
2,10,4,1000000,10,1,1000,1000,512,10000,2,0,0
4,10,4,10,1,0,1000,10,512,100,2,0,0
2,1,2,1000000,10,0,1000,1000,1024,10000,5,29,0
4,10,4,1000000,1,1,1,1000,512,10000,2,29,0
