topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,<$latency
4,1,4,1000000,10,0,1,1000,1024,10000,5,29,14.63333333
2,10,2,10,10,0,1,10,1024,100,2,29,5.55
4,1,4,1000000,1,0,1,1000,1024,10000,5,0,2.866666667
4,1,4,10,10,1,1000,1000,512,10000,2,29,17515.04167
2,10,2,10,1,1,1000,10,512,100,2,0,291.425
4,10,2,1000000,10,0,1000,1000,512,10000,2,29,21501.11667
4,10,4,1000000,1,1,1000,10,1024,100,5,29,681.2416667
4,10,4,10,1,1,1,10,512,100,5,0,2.958333333
2,10,2,1000000,10,1,1000,10,512,100,2,29,17394.875
4,1,4,1000000,1,1,1000,1000,512,10000,2,0,661.5416667
2,10,2,1000000,1,0,1000,1000,512,10000,5,0,277.6416667
2,1,4,10,1,0,1,1000,512,10000,2,29,1.5
2,10,2,10,10,1,1,1000,1024,10000,2,0,4.983333333
2,1,4,10,1,0,1000,10,512,100,5,29,231.4166667
2,10,4,10,1,1,1,1000,512,10000,5,0,1.516666667
2,10,4,1000000,10,0,1,10,1024,100,2,0,5.858333333
2,1,2,10,10,1,1,10,1024,100,2,29,5.016666667
4,1,4,1000000,1,1,1,1000,1024,10000,5,29,2.933333333
4,10,4,10,10,0,1000,10,1024,100,2,29,16834.93333
4,10,2,10,10,1,1,10,512,100,2,0,12.975
2,1,2,10,10,0,1000,1000,1024,10000,2,29,14826.175
4,10,4,10,10,1,1,1000,512,10000,2,29,12.35833333
4,10,2,10,1,1,1000,1000,1024,10000,2,29,682.7583333
4,1,2,1000000,10,0,1,10,1024,100,5,0,14.06666667
4,10,2,10,1,0,1000,1000,512,10000,5,0,701.0583333
2,10,4,1000000,1,1,1,10,1024,100,2,0,1.433333333
2,10,2,1000000,1,1,1000,1000,512,10000,2,29,296.275
2,10,4,1000000,10,1,1,1000,1024,10000,2,29,5.791666667
4,1,2,10,10,1,1,10,1024,100,2,29,12.76666667
2,10,4,10,1,1,1000,10,512,100,5,0,250.225
2,10,2,10,1,0,1000,10,1024,100,2,29,292.8583333
4,1,2,10,10,1,1000,10,512,100,2,29,18706.25
2,10,2,10,1,0,1,10,1024,100,5,0,1.508333333
4,10,4,10,1,0,1,1000,1024,10000,2,29,3.058333333
4,10,2,1000000,1,0,1,1000,512,10000,2,0,2.95
4,1,4,10,1,0,1,10,512,100,5,0,3.25
4,1,2,1000000,10,1,1000,10,512,100,2,0,19156.8
4,10,2,1000000,1,0,1,10,1024,100,2,29,2.675
4,10,4,10,10,1,1,1000,512,10000,5,0,19.525
4,1,4,1000000,10,1,1000,1000,512,10000,2,29,17312.425
4,10,2,1000000,1,1,1000,10,512,100,5,29,686.425
2,1,2,1000000,10,0,1000,10,512,100,5,29,19034.98333
2,1,4,10,1,1,1,10,512,100,5,29,1.875
4,1,2,10,10,0,1,1000,512,10000,5,0,13.14166667
4,10,4,1000000,1,0,1000,10,512,100,5,0,658.9833333
2,1,4,1000000,1,0,1,10,1024,100,5,0,1.566666667
4,10,2,1000000,10,0,1,10,512,100,2,29,13.25833333
2,1,2,10,1,1,1,1000,512,10000,5,29,1.525
2,1,2,10,1,1,1,1000,1024,10000,2,0,1.466666667
2,10,2,1000000,10,0,1000,10,512,100,2,0,17069.48333
2,10,4,10,10,1,1000,10,1024,100,5,29,9193.108333
2,1,4,10,10,1,1000,10,512,100,5,0,8475.608333
2,1,4,10,10,1,1000,1000,1024,10000,5,29,8513.258333
2,10,2,10,10,1,1,10,512,100,5,29,5.608333333
4,1,4,1000000,10,1,1000,10,512,100,5,0,18961.875
4,1,2,1000000,10,0,1000,10,512,100,2,29,20596.86667
4,10,4,1000000,1,0,1,1000,1024,10000,5,0,3.316666667
2,1,4,10,1,1,1,10,512,100,2,29,1.758333333
2,10,2,10,10,0,1000,10,512,100,5,29,12774.48333
2,10,4,10,1,1,1,10,512,100,2,0,1.491666667
2,1,4,10,10,1,1,1000,512,10000,5,0,5.358333333
2,10,2,10,10,1,1000,10,512,100,2,0,21017.59167
2,1,2,1000000,10,0,1000,1000,1024,10000,5,0,18554.18333
2,1,2,1000000,1,1,1000,10,1024,100,2,0,300.6333333
4,1,2,10,10,1,1000,1000,512,10000,5,0,20934.94167
2,10,4,1000000,1,1,1000,1000,1024,10000,5,29,246.0833333
2,10,2,10,10,0,1000,10,1024,100,5,29,16077.35
4,10,4,1000000,10,1,1000,1000,1024,10000,2,29,17082.3
2,1,2,10,1,1,1000,1000,512,10000,2,0,273.7666667
4,1,4,10,1,1,1,1000,1024,10000,5,29,2.341666667
2,1,4,1000000,10,0,1,1000,512,10000,2,0,6.025
4,10,2,1000000,10,0,1,1000,1024,10000,5,0,13.84166667
4,10,4,1000000,1,0,1000,10,1024,100,5,0,663.65
4,10,4,1000000,10,1,1000,1000,1024,10000,2,0,14801.26667
4,10,2,1000000,1,0,1000,10,512,100,2,0,864.9833333
2,10,2,10,1,0,1,10,512,100,2,29,1.491666667
4,1,4,1000000,1,0,1000,10,512,100,2,0,855.9583333
4,1,2,1000000,10,0,1000,10,512,100,2,0,20594.15833
4,10,4,10,1,1,1000,1000,512,10000,5,0,744.2833333
4,10,2,1000000,1,1,1,10,512,100,2,0,2.95
2,10,4,10,10,0,1,10,512,100,5,29,6.008333333
2,1,4,1000000,10,0,1000,10,512,100,5,29,8748.725
4,1,2,10,1,1,1000,1000,1024,10000,5,29,595.7083333
4,1,4,10,1,1,1000,1000,1024,10000,5,0,695.675
4,1,2,1000000,1,0,1,1000,1024,10000,2,0,3.183333333
4,1,2,10,1,1,1,1000,1024,10000,5,29,2.875
2,10,2,10,10,0,1000,1000,1024,10000,2,29,14510.025
4,10,4,1000000,1,0,1,10,512,100,5,0,2.85
2,10,2,10,1,1,1,10,512,100,2,0,1.541666667
4,10,2,1000000,10,0,1000,10,1024,100,5,29,19157.49167
4,10,2,10,1,1,1,1000,1024,10000,5,29,3.125
2,1,2,10,1,0,1000,1000,512,10000,5,29,288
2,10,2,10,1,1,1000,1000,1024,10000,5,29,281.3833333
4,10,2,1000000,1,1,1000,1000,512,10000,5,0,855.1166667
2,1,4,10,1,1,1,10,1024,100,2,0,1.475
4,10,4,1000000,1,1,1,10,1024,100,2,29,2.791666667
4,1,2,1000000,1,1,1,10,512,100,5,29,2.516666667
4,1,2,1000000,10,0,1000,10,1024,100,5,0,21736.04167
2,10,4,10,10,1,1000,1000,512,10000,2,0,10197.56667
4,10,2,1000000,1,0,1000,10,1024,100,5,0,704.7166667
2,10,4,1000000,1,0,1,1000,512,10000,2,29,1.433333333
2,10,4,10,10,1,1,10,512,100,5,29,5.841666667
2,10,4,10,10,0,1000,1000,1024,10000,2,29,11473.10833
4,1,4,10,1,0,1,1000,512,10000,2,0,8.525
4,10,4,1000000,1,0,1000,1000,1024,10000,2,29,761.2583333
2,1,4,1000000,1,1,1,1000,512,10000,5,0,1.458333333
4,1,4,10,10,0,1,10,512,100,5,0,16.74166667
2,1,4,1000000,1,0,1000,10,1024,100,2,0,264.0916667
4,10,2,10,1,1,1,1000,512,10000,2,0,2.958333333
2,10,4,1000000,1,0,1000,1000,1024,10000,5,29,309
2,10,2,10,1,1,1000,1000,512,10000,5,29,281.4666667
2,10,4,10,1,0,1000,1000,1024,10000,2,0,270.0583333
4,10,2,10,10,1,1000,10,1024,100,2,29,22907.41667
2,1,4,10,1,0,1000,10,1024,100,5,29,266.9083333
2,1,2,10,1,0,1,10,1024,100,5,0,1.416666667
2,1,2,1000000,10,1,1,1000,512,10000,5,29,7.183333333
4,1,4,1000000,10,0,1,10,512,100,5,29,14.96666667
2,10,2,1000000,10,0,1000,10,1024,100,2,0,22135.29167
2,10,4,1000000,10,1,1,10,1024,100,2,29,5.575
2,10,4,10,1,0,1,1000,512,10000,2,29,1.475
4,10,2,10,10,0,1000,10,1024,100,5,0,18090.2
2,10,2,10,10,0,1000,10,512,100,5,0,16428.29167
2,10,2,1000000,1,1,1000,10,1024,100,2,29,312.925
2,10,2,1000000,1,0,1,10,512,100,2,0,1.4
2,10,2,10,10,1,1,10,1024,100,5,29,5.75
4,1,2,1000000,10,1,1,10,1024,100,2,29,14.01666667
2,1,4,10,1,0,1000,10,1024,100,2,29,297.775
4,1,2,1000000,1,0,1,1000,1024,10000,5,0,3.008333333
2,10,2,1000000,10,1,1000,1000,512,10000,5,29,16867.53333
2,10,2,1000000,10,0,1000,1000,512,10000,5,29,13569.95833
4,10,2,10,1,1,1000,1000,1024,10000,5,0,616.3416667
2,1,4,1000000,1,1,1000,1000,1024,10000,5,0,300.3333333
2,10,2,1000000,10,1,1,10,512,100,5,0,5.408333333
2,10,4,1000000,10,0,1,10,512,100,5,0,5.866666667
4,10,4,10,1,0,1000,1000,1024,10000,2,29,645.8083333
2,10,2,1000000,10,1,1000,1000,512,10000,5,0,20308.78333
4,1,2,1000000,10,1,1000,1000,512,10000,5,29,20687.58333
2,10,4,10,10,1,1000,1000,512,10000,5,0,8817.608333
2,1,2,10,1,0,1000,1000,1024,10000,5,29,290.05
2,10,4,10,1,0,1,1000,1024,10000,5,29,1.508333333
4,1,2,1000000,1,1,1,10,512,100,2,29,2.533333333
4,10,4,1000000,1,1,1000,1000,1024,10000,2,0,673.9916667
4,1,4,1000000,1,0,1,10,1024,100,5,29,2.9
2,10,2,10,1,1,1000,10,1024,100,5,29,248.0333333
2,1,4,1000000,1,1,1000,1000,512,10000,2,29,262.0833333
4,1,4,10,1,0,1000,1000,512,10000,5,0,596.5
4,1,4,10,10,1,1,1000,512,10000,2,29,12.66666667
4,1,4,10,1,0,1000,10,512,100,2,0,703.35
2,1,4,10,10,1,1,1000,512,10000,2,29,5.225
2,1,2,1000000,10,0,1,10,512,100,2,0,6.125
4,1,4,10,1,0,1,1000,512,10000,5,0,4.658333333
4,10,4,1000000,1,0,1000,1000,1024,10000,5,0,655.3
2,1,4,10,10,1,1000,1000,512,10000,2,0,11663.51667
4,10,4,10,10,0,1,1000,512,10000,2,29,15.44166667
4,10,2,1000000,10,0,1,10,512,100,5,29,20.63333333
2,10,4,10,1,0,1000,10,1024,100,2,29,240.3916667
2,1,2,1000000,1,0,1,10,1024,100,5,0,1.641666667
4,10,2,10,10,1,1,10,512,100,5,29,13.65
2,1,4,1000000,10,0,1,1000,1024,10000,5,29,5.85
4,10,2,10,10,0,1000,10,512,100,2,0,17831.65
4,10,4,1000000,1,1,1,1000,512,10000,2,29,3.016666667
2,1,4,1000000,1,1,1,1000,512,10000,2,29,1.5
2,10,4,1000000,10,1,1,10,512,100,5,29,5.766666667
2,1,4,1000000,1,0,1,1000,512,10000,5,29,1.55
2,10,4,10,10,1,1,1000,512,10000,5,0,5.866666667
2,1,2,10,10,0,1,1000,512,10000,2,0,5.566666667
2,10,2,1000000,10,1,1,10,512,100,5,29,5.341666667
2,1,4,1000000,1,1,1,10,1024,100,5,29,1.433333333
2,10,2,10,1,0,1,1000,512,10000,5,0,1.55
4,1,4,1000000,1,1,1000,10,1024,100,5,0,710.3833333
2,1,4,1000000,1,0,1000,10,512,100,5,0,285.7
4,1,4,10,1,0,1,1000,1024,10000,5,29,3.141666667
2,10,2,10,1,1,1,1000,1024,10000,2,0,1.433333333
4,10,4,1000000,1,1,1,1000,1024,10000,5,0,3.075
4,10,2,10,10,0,1,10,512,100,5,0,13.56666667
2,1,2,1000000,1,1,1,1000,512,10000,5,0,1.5
2,1,4,10,1,1,1000,10,512,100,5,0,268.6
4,10,2,10,10,1,1000,1000,1024,10000,5,29,22091.43333
4,10,4,10,1,0,1000,10,1024,100,5,29,622.0083333
4,10,4,1000000,10,1,1,10,512,100,5,0,14.29166667
4,10,4,10,10,0,1,1000,512,10000,5,29,14.76666667
4,1,4,1000000,10,0,1,10,1024,100,5,29,14.59166667
4,1,2,10,1,1,1000,10,512,100,5,0,759.9166667
2,10,4,10,10,0,1000,10,1024,100,2,29,9754.266667
2,10,2,1000000,1,1,1,10,1024,100,2,0,1.325
4,10,4,1000000,1,0,1000,10,1024,100,2,0,892.7833333
4,10,2,10,1,1,1,10,1024,100,5,29,2.7
4,10,4,1000000,10,1,1000,1000,512,10000,5,29,17862.575
4,1,4,1000000,1,1,1,10,512,100,5,0,3.191666667
2,1,4,10,1,0,1,1000,1024,10000,5,0,1.541666667
4,10,2,1000000,1,0,1000,1000,1024,10000,5,29,760.6666667
2,1,2,10,1,1,1,1000,1024,10000,5,0,1.541666667
4,1,2,1000000,10,1,1000,1000,1024,10000,2,0,20033.98333
2,1,2,1000000,1,0,1000,1000,1024,10000,2,0,322.4083333
4,10,2,1000000,10,1,1000,1000,1024,10000,5,29,21336.00833
4,10,2,1000000,1,1,1000,1000,1024,10000,2,0,614.45
2,1,4,10,1,0,1000,10,512,100,5,0,305.075
4,10,2,1000000,1,1,1,10,512,100,2,29,3.083333333
2,10,2,1000000,1,1,1,10,512,100,5,0,1.358333333
2,10,2,10,10,1,1000,1000,1024,10000,2,29,17214.85833
4,10,4,1000000,10,1,1,1000,1024,10000,2,0,12.84166667
2,10,2,10,1,0,1000,1000,512,10000,2,29,287.5166667
4,10,2,10,1,0,1000,10,1024,100,2,0,647.65
4,10,2,1000000,10,0,1,1000,1024,10000,2,0,14.025
4,1,2,1000000,1,1,1,10,1024,100,5,0,2.458333333
4,1,2,10,10,0,1000,1000,1024,10000,2,29,18905.55
4,10,2,1000000,1,1,1000,1000,512,10000,2,29,753.5583333
4,10,4,1000000,10,1,1000,1000,1024,10000,5,29,16461.98333
4,10,4,1000000,10,1,1000,10,1024,100,5,0,18847.40833
2,1,2,10,10,1,1000,1000,512,10000,2,29,19509.55833
4,1,4,10,10,1,1000,10,512,100,2,29,16880.69167
2,10,4,10,1,1,1000,1000,1024,10000,5,29,263.75
2,10,2,10,1,0,1000,10,1024,100,2,0,270.6
2,10,4,10,1,0,1000,10,512,100,2,29,326.975
4,1,2,1000000,10,0,1,10,512,100,2,29,16.35833333
2,10,2,1000000,10,0,1000,1000,512,10000,2,0,16007.54167
2,1,2,10,10,1,1,1000,512,10000,2,0,5.375
4,1,2,1000000,1,1,1000,1000,512,10000,2,29,667.1083333
2,10,2,10,10,1,1000,1000,512,10000,5,0,16483.25833
2,10,2,10,1,0,1000,10,512,100,2,29,304.4333333
4,10,4,10,10,1,1,1000,1024,10000,2,0,14.4
2,1,2,10,10,0,1,10,1024,100,5,29,5.65
2,10,2,1000000,10,0,1,10,512,100,5,29,6.025
4,1,2,1000000,1,1,1,10,1024,100,2,0,2.925
4,1,4,1000000,10,1,1,1000,1024,10000,2,29,12.35
2,10,4,1000000,1,0,1,1000,1024,10000,2,0,1.466666667
4,1,4,10,10,0,1000,1000,1024,10000,2,0,17410.83333
2,1,2,1000000,1,1,1000,1000,512,10000,2,29,268.7416667
4,1,4,1000000,1,0,1000,1000,1024,10000,5,29,661.5583333
4,1,4,1000000,10,1,1000,10,512,100,2,29,19811.175
4,10,2,10,1,1,1,1000,512,10000,5,29,2.875
4,10,4,1000000,1,0,1,10,1024,100,2,29,2.858333333
2,10,2,10,1,0,1,1000,512,10000,2,0,1.541666667
4,10,2,1000000,1,1,1,10,512,100,5,0,3.241666667
2,10,2,1000000,10,0,1,1000,1024,10000,2,0,5.766666667
2,1,2,10,1,0,1,1000,1024,10000,5,29,1.5
2,1,4,1000000,10,0,1,10,512,100,2,0,6.108333333
4,1,4,10,10,1,1000,10,512,100,5,0,20241.84167
2,10,4,10,10,0,1,1000,512,10000,2,0,6.183333333
4,1,4,1000000,1,1,1000,1000,1024,10000,2,29,674.125
2,10,2,1000000,1,1,1000,10,512,100,2,0,313.0166667
4,1,4,10,10,1,1000,10,1024,100,5,0,17234.1
2,1,4,10,10,1,1,10,512,100,2,29,6.591666667
4,1,2,1000000,1,0,1,1000,512,10000,5,29,2.525
2,1,4,1000000,1,0,1000,1000,512,10000,2,29,263.8416667
4,1,4,1000000,1,0,1,10,512,100,2,0,2.825
2,1,4,10,1,1,1000,1000,1024,10000,2,0,283.0916667
2,10,2,10,1,0,1,10,1024,100,2,29,1.583333333
4,10,4,1000000,1,1,1,1000,1024,10000,2,29,3
4,1,4,1000000,10,1,1000,10,512,100,5,29,22697.44167
4,1,2,1000000,1,1,1000,1000,1024,10000,5,29,739.2583333
4,1,2,10,1,0,1,1000,1024,10000,5,0,3.208333333
2,10,4,1000000,10,1,1000,10,1024,100,5,0,10417.825
4,10,4,10,1,1,1000,1000,1024,10000,5,0,584.6833333
2,1,4,10,10,1,1000,10,512,100,2,29,9345.683333
2,10,4,1000000,10,0,1,1000,1024,10000,2,29,6
4,10,4,1000000,10,0,1000,10,512,100,5,0,17941.775
2,1,2,1000000,1,0,1,10,1024,100,2,29,1.35
4,1,2,10,1,0,1,10,512,100,5,29,2.541666667
4,1,4,10,1,0,1000,1000,1024,10000,5,29,792.5083333
4,10,4,10,1,1,1000,1000,1024,10000,2,0,899.625
4,10,4,1000000,10,0,1,1000,1024,10000,2,29,14.08333333
4,10,2,10,1,1,1000,1000,1024,10000,5,29,797.275
2,1,2,10,10,0,1000,1000,512,10000,5,29,21988.50833
4,10,2,10,1,0,1,10,512,100,2,0,2.8
2,1,2,10,10,1,1,10,512,100,5,0,6.175
2,10,2,10,1,1,1,10,1024,100,2,29,1.508333333
4,1,2,10,10,0,1,10,512,100,2,0,14.2
4,10,4,1000000,1,0,1,1000,512,10000,5,29,3.325
4,1,2,1000000,1,1,1000,10,512,100,5,29,719.475
2,10,4,10,10,0,1000,10,512,100,2,0,7925.508333
2,1,4,1000000,10,0,1,10,1024,100,5,29,5.533333333
2,10,4,1000000,1,1,1,1000,512,10000,5,0,1.516666667
4,1,2,10,10,0,1000,1000,1024,10000,2,0,27436.74167
4,10,4,10,10,0,1,10,512,100,5,0,13.35
4,10,2,1000000,10,1,1000,10,1024,100,5,29,20048.73333
4,10,4,1000000,1,0,1000,10,512,100,2,0,680.9
4,10,4,10,1,0,1000,10,512,100,5,0,689.8666667
4,1,4,10,10,0,1,10,1024,100,2,29,14.03333333
4,1,2,10,1,0,1,10,1024,100,5,0,2.775
2,10,4,1000000,1,1,1,10,1024,100,5,0,1.491666667
4,10,4,10,1,0,1000,1000,1024,10000,5,0,783.3083333
4,10,4,10,1,1,1,1000,1024,10000,2,0,3.375
4,1,4,1000000,1,1,1000,1000,512,10000,5,29,767.7916667
4,1,2,1000000,1,0,1000,10,512,100,5,0,702.525
2,10,2,10,10,1,1000,1000,512,10000,5,29,22197.20833
4,1,2,10,1,0,1000,1000,512,10000,5,0,725.0666667
2,10,4,1000000,1,1,1,1000,512,10000,2,0,1.425
2,10,4,1000000,10,1,1,10,512,100,2,29,5.575
4,10,4,10,1,1,1,10,512,100,2,29,2.966666667
4,10,2,1000000,1,1,1000,10,512,100,2,0,725.0583333
4,10,4,10,1,1,1000,1000,512,10000,2,0,732.5
4,10,4,10,1,0,1,1000,1024,10000,5,29,3.2
4,1,4,10,10,1,1000,10,1024,100,2,0,18642.06667
2,1,2,1000000,1,0,1,1000,1024,10000,2,29,1.483333333
4,1,4,10,10,1,1,1000,1024,10000,5,0,13.45
4,1,2,10,10,0,1,10,512,100,5,0,14.20833333
4,10,4,10,1,0,1000,10,512,100,5,29,716.9583333
4,10,2,1000000,1,0,1000,1000,512,10000,2,29,652.8833333
4,10,4,10,1,0,1000,1000,512,10000,2,0,695.7333333
2,1,4,10,10,1,1000,10,512,100,2,0,8118.191667
2,10,2,10,1,0,1,1000,512,10000,2,29,1.483333333
2,10,2,10,10,0,1,10,512,100,5,29,5.608333333
4,10,2,10,1,1,1,10,512,100,2,29,2.791666667
2,10,2,10,1,0,1000,10,512,100,5,29,319.9833333
4,10,4,1000000,10,1,1,10,512,100,2,0,15.39166667
4,1,4,1000000,10,0,1,10,512,100,2,29,14.76666667
4,10,4,10,10,0,1000,1000,512,10000,2,0,16561.55833
4,1,2,10,1,0,1,1000,1024,10000,5,29,3.05
2,10,4,10,1,1,1000,10,1024,100,2,29,264.7416667
2,10,4,1000000,10,0,1000,1000,1024,10000,2,0,7825.466667
2,1,4,1000000,1,0,1,10,1024,100,5,29,1.45
4,1,2,10,1,0,1000,1000,512,10000,2,29,629.9916667
2,1,2,1000000,10,0,1,1000,1024,10000,5,29,5.866666667
2,1,4,10,10,1,1,10,512,100,5,29,6.291666667
2,10,2,10,10,0,1000,1000,1024,10000,5,0,15267.18333
2,1,2,1000000,10,1,1,1000,1024,10000,5,29,5.641666667
2,1,4,1000000,1,1,1,1000,1024,10000,2,29,1.441666667
2,10,2,1000000,1,1,1000,10,1024,100,5,29,287.5583333
2,10,4,10,1,1,1,1000,1024,10000,5,0,1.458333333
4,10,4,1000000,10,0,1,10,512,100,5,0,12.825
2,10,4,1000000,1,1,1,10,512,100,5,0,1.516666667
2,10,4,10,10,0,1,1000,512,10000,5,29,5.825
2,1,4,10,1,1,1,1000,512,10000,5,29,1.491666667
4,1,4,1000000,10,1,1,1000,512,10000,2,29,12.875
2,1,2,1000000,1,1,1,1000,512,10000,2,0,1.425
4,1,4,1000000,1,1,1,10,512,100,5,29,2.925
2,1,2,10,1,1,1000,1000,1024,10000,5,0,282.0666667
2,10,4,10,1,0,1,1000,1024,10000,2,0,1.533333333
2,10,4,1000000,10,0,1,1000,1024,10000,5,29,5.366666667
4,10,2,10,10,1,1000,1000,512,10000,5,0,20876
2,1,2,10,10,1,1000,1000,512,10000,5,0,15215.29167
4,1,2,10,1,1,1,10,1024,100,2,0,2.866666667
2,10,4,10,1,0,1000,1000,512,10000,5,0,278.3333333
4,1,2,10,1,1,1000,10,512,100,5,29,701.9083333
2,1,2,10,1,0,1000,10,1024,100,2,0,279.825
2,1,4,10,10,1,1000,1000,512,10000,5,29,8598.216667
2,1,2,1000000,10,0,1000,10,1024,100,2,0,21151.86667
4,10,2,1000000,10,1,1000,10,512,100,5,29,20192.71667
4,10,4,1000000,10,0,1000,10,1024,100,2,0,18868.675
4,1,2,1000000,10,1,1000,10,512,100,5,29,21832.025
4,10,2,1000000,1,0,1000,10,512,100,5,0,875.8916667
2,10,2,10,1,1,1,1000,1024,10000,2,29,1.366666667
4,10,4,1000000,1,1,1000,10,1024,100,2,0,652.5166667
2,10,4,10,10,1,1000,1000,512,10000,5,29,8283.875
2,10,4,1000000,10,1,1000,1000,512,10000,5,0,9983.408333
2,10,2,1000000,1,0,1000,10,512,100,5,29,275.1083333
4,1,2,1000000,1,0,1,10,1024,100,2,29,4.1
4,1,4,10,1,0,1000,1000,512,10000,2,0,806.0916667
4,10,2,1000000,1,0,1,1000,512,10000,5,29,2.766666667
2,10,2,10,1,1,1000,10,512,100,2,29,293.2666667
4,1,4,10,1,0,1000,10,512,100,5,29,841.3583333
2,10,2,1000000,1,1,1,1000,512,10000,2,0,1.45
2,1,4,1000000,1,0,1000,10,512,100,5,29,305.7416667
4,10,4,10,1,1,1,10,1024,100,2,0,2.791666667
2,1,4,10,1,0,1000,1000,512,10000,2,0,272.6
4,10,2,1000000,10,1,1,10,1024,100,5,0,13.61666667
2,10,4,10,1,1,1,10,1024,100,5,29,1.566666667
2,1,2,10,10,0,1000,10,512,100,2,29,17702.99167
2,10,4,10,10,0,1000,10,1024,100,5,0,9668.691667
2,1,2,10,1,0,1000,1000,512,10000,2,0,310.7666667
2,10,2,1000000,10,1,1000,10,1024,100,5,29,14634.475
2,10,4,10,10,1,1000,10,512,100,2,29,9576.883333
4,10,2,10,10,0,1000,10,512,100,2,29,18718.96667
2,1,2,10,1,0,1,1000,512,10000,5,0,1.458333333
2,1,4,10,1,1,1,1000,512,10000,2,29,1.45
2,10,4,1000000,10,0,1000,10,1024,100,5,0,11795.89167
4,1,4,10,1,0,1000,10,512,100,5,0,905.325
2,10,4,1000000,10,0,1,1000,1024,10000,2,0,5.941666667
2,1,4,10,10,1,1000,10,1024,100,5,29,8490.608333
4,1,2,1000000,10,0,1000,1000,512,10000,5,29,21774.175
2,1,2,1000000,10,1,1,10,512,100,5,0,5.341666667
4,1,2,1000000,1,1,1,1000,512,10000,2,29,2.8
4,10,2,1000000,10,1,1000,1000,512,10000,5,0,18767.525
2,10,4,1000000,10,0,1000,10,512,100,2,29,8748.433333
2,10,2,1000000,10,1,1000,1000,512,10000,2,29,10421.375
2,1,2,10,1,0,1,10,1024,100,2,29,1.491666667
2,10,2,1000000,10,1,1000,10,512,100,5,0,14040.50833
2,10,4,1000000,1,1,1,1000,512,10000,5,29,1.483333333
4,1,2,1000000,10,0,1,1000,1024,10000,2,0,13.85
4,1,2,10,10,0,1,1000,512,10000,2,29,17.425
2,10,2,10,10,1,1,1000,1024,10000,5,29,5.725
4,1,2,10,1,1,1,1000,1024,10000,5,0,3.591666667
2,10,2,10,10,1,1,1000,512,10000,2,29,5.425
2,1,4,1000000,10,0,1000,1000,1024,10000,5,0,14445.89167
4,10,2,10,10,1,1000,1000,512,10000,5,29,18979.26667
2,10,4,1000000,1,1,1000,10,512,100,2,29,254.5416667
2,10,4,1000000,1,1,1,1000,1024,10000,2,29,1.458333333
2,1,4,10,1,1,1,1000,1024,10000,2,29,1.558333333
2,1,4,10,10,1,1,10,1024,100,2,29,5.65
4,1,2,10,10,1,1,1000,1024,10000,5,0,13.225
2,10,4,1000000,10,1,1000,10,1024,100,2,0,13648.05
2,1,4,1000000,1,1,1000,1000,512,10000,5,29,296.3333333
4,1,2,1000000,10,1,1,1000,512,10000,5,0,15.025
2,1,4,10,10,0,1,10,512,100,5,29,5.191666667
2,1,4,10,10,0,1,10,512,100,5,0,5.641666667
2,1,2,10,10,1,1000,1000,1024,10000,2,29,18848.33333
4,1,2,10,1,0,1,1000,512,10000,5,29,2.75
2,10,2,1000000,1,1,1000,1000,1024,10000,2,0,291.1583333
4,1,4,1000000,10,0,1000,10,1024,100,5,0,16296.85833
2,1,2,10,1,0,1,1000,512,10000,5,29,1.466666667
4,10,2,10,1,0,1,1000,512,10000,2,0,2.716666667
2,1,2,1000000,1,1,1000,1000,1024,10000,2,0,241.1583333
4,1,2,10,1,0,1,10,512,100,2,0,3.05
4,10,4,1000000,10,1,1,10,1024,100,2,0,13.68333333
4,10,4,1000000,1,1,1000,1000,512,10000,5,0,792.575
2,1,4,10,10,0,1,10,512,100,2,29,5.608333333
4,1,4,10,10,0,1,10,1024,100,5,29,14.475
2,10,2,10,10,0,1,1000,512,10000,5,29,5.516666667
2,10,2,1000000,1,0,1000,1000,1024,10000,5,29,311.375
4,1,4,10,1,1,1,10,512,100,2,29,3.133333333
4,1,2,1000000,1,0,1000,10,512,100,2,29,695.6916667
2,1,2,1000000,10,1,1,10,1024,100,5,29,5.825
2,1,2,1000000,10,1,1000,1000,1024,10000,2,29,14838.325
4,10,2,10,10,0,1,1000,1024,10000,2,29,13
4,1,2,1000000,1,0,1000,1000,512,10000,5,29,730.75
2,10,4,1000000,10,0,1,10,1024,100,5,0,5.45
4,1,2,1000000,1,1,1000,1000,512,10000,2,0,812.1
4,1,4,10,10,1,1,1000,512,10000,2,0,14.16666667
4,10,4,1000000,1,1,1000,10,512,100,5,29,688.0166667
4,1,4,10,1,1,1000,10,1024,100,5,29,706.6083333
4,10,2,1000000,10,0,1,1000,1024,10000,5,29,13.88333333
2,10,4,10,1,0,1,10,1024,100,2,29,1.458333333
4,1,2,10,10,0,1,1000,512,10000,2,0,13.35833333
2,1,4,1000000,1,0,1000,10,1024,100,2,29,268.6583333
4,10,4,10,1,0,1000,1000,512,10000,5,0,703.75
4,10,2,10,1,0,1,1000,1024,10000,2,0,3.183333333
2,1,2,1000000,1,0,1000,1000,512,10000,2,29,271.95
2,10,4,10,1,1,1,10,1024,100,5,0,1.4
